	description	location	salary	title
1602	"Opportunity

As an Intelligence Analyst (also known as Analyst Intelligence Operations), you will be part of a team that provides your commanders with critical information, while enjoying:


a good salary plus generous superannuation
ongoing investment in your personal and career development
free medical and dental
job security and a good work/life balance
rewarding work and world-class training
subsidised accommodation
a supportive team environment
travel and leave entitlements
free access to sports and fitness facilities
friendships that last a lifetime

All that plus exciting opportunities supporting Army domestic activities, including exercises and operations, with potential deployments overseas in support of Australian and coalition personnel.

Your role

Gaining advantage over an adversary by having superior intelligence has always played a critical role in successful military operations. As an Intelligence Analyst (Analyst Intelligence Operations) in the Army you'll be responsible for acquiring and interpreting that intelligence.

You’ll be trained to use cutting-edge technology to receive, process and analyse the strategic and operational data that enables your commanders to make well-informed operational decisions. The sources of this information will include:

operations
surveillance
electronic warfare
satellite imagery, and
psychological operations.

The role calls for absolute discretion, sound judgement and exceptional attention to detail. You’ll have a natural ability to think logically and objectively, and the strength of character to work independently and with minimal supervision, both at headquarters and in the field.

In return for your honesty, integrity and commitment, you’ll enjoy a highly respected position at the very heart of operations. Better still, you’ll be working for a dynamic organisation that offers a great lifestyle plus opportunities and experiences you simply won’t find anywhere else.

Sounds good? Then apply now.

Salary

Fully-paid training
Once trained, starting package approx. $68,500 p.a. plus superannuation
Numerous other benefits

Location

Training in Wagga Wagga NSW and Canungra QLD
Then posting to any Army unit, base or establishment in Australia

Entry Requirements

At least 17 years of age
Australian Citizen
Year 10 completion with passes in English and Maths

If you do not have the required passes you may be eligible to sit an Alternative Education Equivalency assessment. Medical and fitness guidelines also apply.

How to Apply
Click on the APPLY FOR THIS JOB button to submit your application."	 - Australia	Intelligence Analyst - Female OpportunityAustralian Army171 reviews - Australia$68,500 a year	Intelligence Analyst - Female Opportunity
1603	"What makes us Qlik
Qlik helps enterprises around the world move faster, work smarter, and lead the way forward with an end-to-end solution for getting value out of data. Our platform is the only one on the market that allows for open-ended, curiosity-driven exploration, giving everyone – at any skill level – the ability to make real discoveries that lead to real outcomes and transformative changes. We are a Values-Driven organization, operating over 100 countries with 45,000 customers around the world. If you think we are interesting, please read on – we may be looking for you!

OUR TEAM…Known as “R&D Customer First Team” is comprised of subject matter experts and Software Architects who work on initiatives in Enterprise Business Intelligence (BI) and Cloud BI, encompassing the full breath of Qlik’s platform and products. As a member of our team, you will be an individual contributor who brings software development and architecture experience. You will bring your software and system level knowledge to bear in responding (with fixes & solutions) to customer escalations. You will undertake initiatives to improve R&D product release quality and deliver key serviceability enhancements that will improve the customer experience and enhance product support’s ability to diagnose and service the product in the field. This position will require occasional customer travel and frequent communication with pre-sales, support and all departments of R&D, across multiple time-zones.
You will be successful if you have:
A passion to delight the customer;
Bachelor’s degree in computer science or equivalent;
Senior software development experience from the ground up, including system architecture, Data Bases, Active Directory, security best practices and data networking experience;
System level knowledge to bring to bear in responding (with fixes & solutions) to customer escalations;
Practical experience delivering software products using agile development methodologies;
Full stack knowledge of the development process and lifecycle management of products;
Ability to undertake initiatives to improve R&D product release quality and deliver key serviceability enhancements that will improve the customer experience and enhance product support’s ability to diagnose and service the product in the field;
Track record of managing the delivery of software defects and improvements from R&D through to customers;
Excellent communication and organizational skills (written and verbal), & relationship management up and down the chain;
Can-do action oriented individual, results oriented and gets closure on issues;
Knowledge on building and supporting BI applications and associated data modeling; and
Experience with Business Intelligence(BI) products, including experience with QlikView and Qlik Sense is an asset.
Our way of giving back
To our communities, to the world, and to you is a core part of the culture at Qlik. We encourage our employees to participate in our numerous Corporate Responsibility Program initiatives.
Location
The role is located in Sydney, Australia. If you think this position is interesting, you are welcome with your complete application in English. Apply as soon as possible as we are working continuously with the applications for this assignment.

Qlik is an Equal Opportunity Employer and does not discriminate based on any protected category or characteristic. We value the diversity of our workforce. If you need assistance due to disability, please contact humanresources@qlikview.com.

Qlik is not accepting unsolicited assistance from search firms for this employment opportunity. Please, no phone calls or emails. All resumes submitted by search firms to any employee at Qlik via-email, the Internet or in any form and/or method without a valid written search agreement in place for this position will be deemed the sole property of Qlik. No fee will be paid in the event the candidate is hired by Qlik as a result of the referral or through other means.LI-SN"	 - North Sydney NSW	Software Architect, Customer First TeamQlik23 reviews - North Sydney NSW	Software Architect, Customer First Team
1604	"Please make sure to read our Recruitment Privacy Policy.
The Cloud Security Analyst will cover broad aspects of Temenos cloud security. Working closely with regional and corporate security specialists, the role will cover all the applications and infrastructure for Temenos Cloud.
The role is pivotal for success of Security Operations Center (SOC) covering security monitoring, incidents/changes/exemptions and access control. With a broad technical skill base, across multiple platforms and a deep understanding of business drivers for technology solutions, the role will also be able to provide security support to other teams.
Responsibilities and Accountabilities:
The principal areas of responsibility are as follows:
Support development & implementation and maintain threat detection analytics
Analyse systems and data if they have been impacted
Support SOC implementation and operation
Support SIEM and other tool implementation
Perform forensics and malware reverse engineering as well as security incident analysis
Understand and contribute to Security architecture and design patterns.
Conduct security assessments for software, infrastructure and hosting providers.
Support various internal and external audits
Ensure group policies and procedures are translated into local practices


Skills and Qualifications:
Essential:
At least 5 years of progressive experience in network, endpoint & cloud security,
Hands on experience with securing cloud infrastructure & applications.
Experienced in securing data on the cloud using industry leading tools (CASB)
Industry certifications & qualifications from recognised training providers – ISC2, ISACA, SANS, etc
Strong knowledge of networking technologies and related threat detection technologies
Good understanding on Java, .NET and software security
WAF and Firewall experience in monitoring, fine-tuning and migrations
Effective communication orally and in written format. Provide security and intel reports from security tools based on the scope of work.
Willing to provide support based on the clients’ SLAs and shifts.
Knowledge of open source intelligence techniques and skills
Experience in Security Incident Response Platforms
Integration, monitoring and prevention capabilities leveraging SIEM tools (Splunk, LogRhythm, Crowdstrike, Symantec etc)
Solid understanding of current and recent tactics/techniques and procedures for common attack types


Desirable (knowledge/experience):
Security Operation Center Experience
Experience in the banking or security/intelligence industry


Market knowledge
Knowledge of cloud service models and the outsourcing of financial services."	 - Sydney NSW	Cloud Security AnalystTemenos Headquarters S.A.167 reviews - Sydney NSWPermanent	Cloud Security Analyst
1605	"Provide leadership and direction in the development and maintenance to the departments analytics systems.

Our large NSW Government Client is seeking an experienced Manager - Data Engineering to join their Parramatta team on an initial 10 month contract with extension!

You will be required to lead a team of 12 data engineers / developers to develop new content and functionality for deployment into the data warehouse, ODS, MDM system and PowerBI.

This is a technical team leadership role, where you are expected to be across the technologies, and be able to review and critique code to ensure consistent standards and practices are applied.

Essential criteria:
Significant experience in working as a Data Engineering Manager/ BI Manager (Minimum 5 years)
Extensive experience in managing complex data projects using agile methodology
Demonstrated experience using most of the following technologies: Azure Data Warehouse, SQL Server Integration Services, Profisee Maestro, Azure Machine Learning, Python, R and PowerBI.
Proven ability to positively influence and build collaborative relationships with business and technology stakeholders
Strong demonstrated understanding of the value and business benefits of Business Intelligence, Data Warehousing and Analytics in a complex organisation. The role offers an attractive day rate, contract extension and opportunity to join and lead a growing team. For more information please call Jasmin on 02 8296 9802"	 - Sydney NSW	Manager - Data Engineering | BIAshdown People - Sydney NSWContract	Manager - Data Engineering | BI
1606	"Technology, Permanent, Sydney
Position: BI & Data Practice Lead

Location: Sydney

Salary: Flexible

Type: Permanent

I am currently recruiting for a BI & Data Practice Lead for a client of mine based in Sydney. The organisation, designs, builds, runs and maintains IT systems throughout the country and globally.

The client is extending their software capability in Sydney and as a result are looking at hiring a BI & Data Practice Lead to be the trusted leader within the field for Sydney. The client is growing fast in Australia, last year they reported over 100% growth.

They have recently entered into the data and analytics world after winning multiple projects, they now require a leader within the space to join them and build out the team from scratch and install best practices.

The successful person for this position will have:

Built out BI and Data teams
Extensive experience within consulting
Built cultures
Strong experience in presales and lead generation
Specialist experience in their field
Very strong people skills
A good business focus
Experience picking up new technologies
Strong technology background
Specialist knowledge within data, analytics, data warehousing, data architecture
Experience being a trusted leader within large businesses

If you are interested in this position and would like to hear more, please apply and I will get in touch.
Salt is acting as an Employment Agency in relation to this vacancy.

Apply Now
Email your CV to Sam Phillips, or use the application form on this page."	 - Sydney NSW	BI & Data Practice Lead Sydney, AustraliaSalt Recruitment - Sydney NSWPermanent	BI & Data Practice Lead Sydney, Australia
1607	"The Opportunity

On behalf of our client, a prominent Sydney based software company, expressions of interest are being called for candidates that would like the opportunity to work as a .Net Project Manager.
Central to the role is working very closely with the development team and customers across a range of industries in Custom Software Development, Customer Relationship Management, Database Development, Web Development, Mobile Development and Business Intelligence.
Salary between: $88,000 - $112,000 + Superannuation

The Role

Responsible for the providing technical support to customers by investigating and diagnosing the support issue;
Analysing .NET code and developing code enhancements;
Working with customer to define and document feature requests;
Providing remote and onsite training;
Coordinating the handover of projects between the development team and customer support; and
The above list is not exhaustive.

Your Experience, Key Attributes & Selection Criteria

Excellent oral and written communication;
Strong troubleshooting and problem-solving ability;
Software development experience;
60+ months commercial experience in Microsoft .NET Microsoft SQL and/or MySQL Server; and
Experience working with global software development teams.

About Our Client

Our client is a successful, established, boutique software company.
They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders.
They provide end-to-end project delivery of full-service custom software development.
They nurture and celebrate their people in an environment that encourages learning, sharing, growing, and feedback.

Registration Instructions

Genuine applications of interest must apply by clicking the 'Apply' button within this webpage;
You are NOT required to also email your application. Applications that are emailed to us will NOT be considered as we manage the recruitment selection process within our software;
It is critical that you meet the essential selection criteria as incomplete applications will not be considered.

Equal Employment Opportunity

We are proud to be an Equal Opportunity Agency, and only align ourselves with clients that share the same principles.
We do not discriminate against applicants based on gender, race, sexual orientation, religion, colour, age, national origin, disability or any other status or condition protected by applicable law;
We encourage people of all experiences, talents and cultures to apply/register for this role.

Contact

As we collaborate with our clients throughout the recruitment process, we ask that you kindly refrain from contacting our offices seeking any updates regarding the status of your application.
You can be assured we will contact you as soon as we have some meaningful information about your application to provide you with.
Unfortunately, we are only able to contact short-listed applicants.
Our recruitment team can be contacted via jobs@archersolutions.co however as outlined in the Registration Instructions above, all applications for registration must be made online by following the ‘Apply’ button within this webpage."	 - Sydney NSW	.Net Project ManagerArcher Solutions Pty Ltd - Sydney NSW$88,000 - $112,000 a year	.Net Project Manager
1608	"Government Agency

Large Scale Software Development/ Package Implementation

About Our Client
Large government agency with sites all across Sydney's CBD.

Job Description
Ensure that program and project issues and risks are managed according to the defined processes and corrective action is applied as required, including handling exceptions as required
Lead the definition of projects and their interdependencies within the program, and monitor delivery to ensure objectives are met within time, quality and budgetary constraints
Effectively manage business change and transition by working with the Change Management team and Program team members ensuring that the stakeholders are engaged in the change management process
Working with senior stakeholders to oversee identification and definition of program scope - including identifying program vision, desired outcomes and links to strategic objectives - and develop the business case in collaboration with the business and domain architecture team to obtain approval via appropriate processes and procedures
Lead the day-to-day management and governance of the program and progress the program through the defined Project Management framework and governance process.
The Successful Applicant
At least 10 years' experience in program/project management
Proven experience in the delivery of successful business cases
Desirable delivery of business intelligence solutions
Ideally has come from government/financial services/ telco background
Experience working in complex enterprise integrated environments
Strong vendor and stakeholder management skills
What's on Offer
A chance to work on an innovative program for a reputable government agency on an attractive day rate.

Contact:
Aman Chaddha"	 - Sydney NSW	ICT Program ManagerMichael Page168 reviews - Sydney NSWTemporary	ICT Program Manager
1609	"Are you interested in working for a progressive company who have grown substantially over the last year? Have you an interest in exploring an opportunity in a client facing role, offering a depth of expertise in analysing insights?

As a firm with international reach, a reputation built on quality and the benchmark of service delivery, my client is looking to grow their highly experienced team who are working on a variety of data solutions.

Are you able to interact, interpret and translate your technical acumen into business requirements?

Most importantly, have you worked with SQL Server, SAP Business Object and a passion for analysing data?

This role offers a great degree of responsibility and business-level engagement with an impetus on blueprinting through to delivery.

The successful applicant for this position will possess the following attributes:
5+ years' Insights / Data Analyst experience
Strong experience with SQL
Strong Excel experience
Have hands on experience of handling vast amounts of data
Understanding of clustering
Experience working within a retail/products environment.
Professional business communication skills are essential - talking to all levels from CEO to Accounts and Admin.
Experience with scripting/programming - R, Python or Scala.
Experience of Business Intelligence tools.
Ability to communicate effectively with senior business stakeholders- talking to all levels from CEO to Accounts and Admin
Interviews for this position are commencing immediately.


To apply, please submit your CV via the portal by clicking the APPLY NOW button below to reach Kat.

Kat Thow
kthow@nbridgeit.com
0427 975 476
(Only applicants who are shortlisted will be contacted)"	 - Sydney NSW	Senior Insights / Data Analyst | SQL / R/ Python, Client facingNorthbridge IT Recruitment Propr - Sydney NSW	Senior Insights / Data Analyst | SQL / R/ Python, Client facing
1610	"Clinical Business Analyst
NSW Health | Must have Health Experience
$600-$650 ASAP Start - 28/6/19
Chatswood
$600-$650 Per Day (Excluding Super)
NSW Health

The Company:

This is a fantastic opportunity for a clinical Business Analyst to join a well renowned project working at NSW Health.

Purpose:

To provide clinical expertise to the design of clinical solutions during the analysis and design phase of this key project.

You will be:
Utilise clinical expertise in user requirements analysis, translate clinical requirements into design recommendations.
Manage and update clinical design and support documentation in line with agreed design principles, best practice and quality assurance processes.
Oversee the review and analyse of existing application design to optimise functionality, workflows and usability including performing gap analysis

Requirements:
Previous experience working as a Business Analyst on a Clinical System.

Who we are:

The Finite group is a multi-award winning consultancy recognised across Australia and New Zealand for excellence in recruitment for the technology consultancy space. We have 20 years of year on year success. Our teams specialise in the following areas of technology recruitment (contract and permanent): DevOps | Business Intelligence | Big Data | Analytics | Infrastructure | Engineering | Digital; iOS Android| Front End Development| Back End Development | UX | UI | Research | Project Management | Change Management | AdOps | Service Delivery |

What's next?

If you would like to be considered please apply for the role by clicking the apply button! (Job Reference S14)"	 - Northern Beaches NSW	Business Analyst (Clinical | Health)Finite IT - Northern Beaches NSWContract	Business Analyst (Clinical | Health)
1611	"About iManage
iManage transforms how professionals in legal, accounting and financial services get work done by combining the power of artificial intelligence with market leading document and email management. iManage automates routine cognitive tasks, provides powerful insights and streamlines how professionals work while maintaining the highest level of security and governance over critical client and corporate data. Over one million professionals at over 3,000 organizations in over 65 countries – including more than 2,000 law firms and 500 corporate legal departments – rely on iManage to deliver great client work.
Learn more at: www.imanage.com
Overview
iManage LLC is searching for a Cloud Services Manager – Cloud Onboarding to be responsible for the day to day iManage Cloud Customer Portfolio deployment planning, management including overall Cloud customer satisfaction for our clients in Australia and Singapore. This remote based position will be responsible for Cloud customer account administration, support, and direction while ensuring day-to-day operational success. In addition, the Cloud Services Manager interfaces directly and provides guidance to the iManage Cloud customer’s implementation services provider (iManage Partners), including key stakeholders such as the project manager, business sponsor, networking, and operations teams to ensure iManage Cloud onboarding success. This position will work closely with the internal iManage team such as Cloud Operations and Cloud Support team to ensure continuity when a customer transitions from implementation to ongoing operations in the iManage Cloud. This position also interfaces directly with iManage pre-sales, sales, legal, cloud operations, technical support and engineering teams on behalf of the iManage Cloud customer and is ultimately responsible overall iManage Cloud customer care.
Responsibilities
Provide day to day management of assigned cloud onboarding portfolio for project tasks and communications
Enter, prioritize and manage cloud environment configuration build information for provisioning and system access
Proactively manages the relationship with internal and outsourced iManage Cloud implementation partners and customers, including setting expectations regarding deliverables and schedules; ensuring that the project team members are effectively communicating and collaborating
Establishes and maintains a business relationship with the iManage Cloud customer as well as the customer’s implementation team to ensure customer satisfaction with the implementation; serves as the first line of response for customer escalations during implementation
Interfaces with internal iManage teams to ensure successful delivery of the components required for an iManage Cloud implementation including iManage CloudOpS, Networking, R&D, Pre-Sales, Sales, and Product Management.
Maintain cloud-related customer data in appropriate systems including Salesforce, DevOps, ZenDesk, etc.
Listen to customer and partner feedback and resolve any issues or conflicts
Assist with developing relationships with onboarding customers/partners that promote retention and loyalty.
Ensures that new customers are referenceable 60 days after go-live for new deployments and upgrades
Learning and supporting iManage Cloud Product lines for customer onboarding
Educate iManage cloud implementation partners for cloud onboarding processes
Requirements
Bachelor’s Degree in Business, Business Administration, Information Management, Computer Science or the equivalent
Minimum 3-5+ Years’ experience managing software implementation projects
Project Management
SaaS/PaaS implementation
Excellent business communication, organizational and project management skill set
Strong computer skills
Excellent time management and decision making skills
Team player; works well independently and as part of a team
Preferred
Advanced degree in Business Administration, Information Management, Computer Science or equivalent
7-10 years managing software implementation projects
Working knowledge of iManage products
Use of Sales Force and ticketing systems
PMP certification"	 - Sydney NSW	Cloud Services Manager - Cloud OnboardingiManage.com3 reviews - Sydney NSW	Cloud Services Manager - Cloud Onboarding
1612	"Due to a booming market and growth within the office, we are looking to hire an ambitious, sales driven individual to join the team in Chatswood.
This is a busy and faced paced environment where you will work with a close team and benefit from long standing client and candidate relationships, as well as identifying and developing new business opportunities yourself.

You will be offered full training and a supportive and fun team environment with the opportunity to progress quickly.

Key Responsibilities:
Account managing a large and diverse portfolio of clients based across the North Shore

Meeting existing and new clients, taking job briefs and filling temporary and permanent roles
Sourcing, screening and interviewing candidates

Extensive business development; exploring new markets and building relationships with new clients as well as leveraging off existing relationships across other teams in the business

Autonomy to build your own desk across huge geographical and industry portfolios with accountability for managing your own business

Selling Robert Walters’ value-add services to our clients and candidates

Key Requirements:

Intelligence, drive and self motivation

Strong influencing and relationship building skills

Ability to work in a fast paced and target driven environment

Excellent communication skills with the confidence to talk to people at all levels of seniority

This is a unique opportunity to become part of a great team working in a vibrant office with fantastic views and transport links.

As we are a large, global business, we have the time and resources to invest in you so the training and development opportunities at Robert Walters are second to none.

We will commit to developing your sales skills and recruitment know-how and ultimately offer you career progression and leadership opportunities if you demonstrate a solid track record of performance. In addition, we will offer a competitive base salary, uncapped quarterly bonuses and monthly incentives, along with overseas trips for the highest performers and international career growth opportunities.

To apply please click apply or call Claire Wright on +61 3 86282144 for a confidential discussion."	 - Chatswood NSW	Graduate Recruitment ConsultantRobert Walters48 reviews - Chatswood NSW	Graduate Recruitment Consultant
1613	"Job Number: 16894
Position Title:
External Description:

We're looking for a Business Solutions Consultant - Digital, who will be aligned to Equifax's industry-leading online marketing and digital analytics agency - Datalicious. As our Business Solutions Consultant, your goal will be to help our customers achieve their business objectives by shaping the design and delivery of a technical solution to solve their marketing challenges. You will also act as a critical link between blue chip customers and the technical know-how of the Datalicious delivery team.

As our Business Solutions Consultant, you will have a deep knowledge of marketing and analytics, ideally within the digital space. The key expectation is at a conceptual level; however, a functional understanding is also essential as you will be expected to oversee the use of Analytics, Business Intelligence, and other business units during the creation of client solutions.

This is a pivotal role in helping Datalicious achieve its growth ambitions, creating client synergies and opportunities for significantly increasing revenues through value creation.

Required skills of the Business Solutions Consultant - Digital:

Experience in a digital marketing agency, consultancy or client-side marketing department
Previous experience with data analytics, ad-tech and digital marketing technologies
A high level of problem solving and communication abilities, particularly when it comes to technical content
Strong project management skills
Willingness to learn about a broad range of marketing specialities
A desire to progress and grow as a marketing and analytics professional

What's in it for you?

This is a great chance to join a global business with big growth aspirations. We are a fun, energetic, adaptable and professional team who love what we do.

If you would like to grow as a consultant, then apply today!

Primary Location:
AUS-Sydney-90-Arthur

Function:
Function - Sales Support

Schedule:
Full time
City: Sydney
Location_formattedLocationLong: Sydney, New South Wales AU
State: New South Wales
Community / Marketing Title: Business Solutions Consultant- Digital
Company Profile:
Requisition Number: J00063278
EEO Employer Verbiage: <p>Equifax is an Equal Employment Opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.</p>"	 - Sydney NSW	Business Solutions Consultant- DigitalEquifax528 reviews - Sydney NSW	Business Solutions Consultant- Digital
1614	"At SiteMinder we do things differently. We attribute our success to not just hiring the best people but also to ensuring our people enjoy doing what we do, in a nurturing and supportive environment. We know we don’t have all of the answers, and we’re ok with that, but we want our people to be a part of helping us find those answers and navigate through the world of growth, evolution and organisational maturity. Success in SiteMinder will be defined by your ability to bridge the gap between conceptualising and having the ideas, architecting and designing your ideas and then executing on them and driving the outcome in an environment where ownership and “take the bull by the horns” mentality is encouraged.

SiteMinder’s products include The Channel Manager, the industry’s leading online distribution platform; TheBookingButton, a wholly-branded booking engine for direct bookings via the web, mobile or social; Canvas, the intelligent website creator for independent hoteliers; Prophet, real-time market intelligence solution that takes the guesswork out of pricing rooms; and GDS by SiteMinder, a single-point of entry to a six-figure network of travel agents and the world’s major GDSs. With the creative minds we have in our team, there’s no telling what the next product will look like!

For SiteMinder to provide the best possible experience for our customers we are seeking a passionate, smart and creative UI Design Lead to create intuitive and accessible interfaces, regardless of the device. You will be the driving force that enables us to have world-class UI across all of our products. You will be advocating to improve and create beautiful UI with a solid understanding of user interface principles and usability best practice.
As our UI Design Lead you will:owning and being accountable of the SiteMinder Design System as well as UI requirements on various other projectswork closely with the UX Designers, Product Owners and Developers to deliver quick concepts for validation and high-quality UI designs for productionchampion the importance of a slick UI across Product, Development and Design teams
You will be amazing in this role if you:are a natural collaborator, extremely approachable and able to mentor and coach other designersare able to consider technical restrictions alongside customer and business needshave experience in conducting usability testingproficient in Sketch, InVision and/or the Adobe Suite of productssolid understanding of html/cssstrong written and spoken communication skills with an amazing eye for detail

If you have a portfolio, we'd love to see your designs!
Do we sound worthy? If the above sounds like you, in return, you will be joining an evolving, forward thinking and progressive team hell bent on nothing but being the best. We’re pushing towards some pretty incredible growth targets and although we know that we don’t have all of the answers yet, we know that it’s our people that will be driving and navigating on that journey. If you want challenges, ownership, accountability and a place where growth both personally and organisationally are inevitable, we want to hear from you."	 - Sydney NSW	UI Design LeadSiteMinder24 reviews - Sydney NSW	UI Design Lead
1616	"At SiteMinder we do things differently. We attribute our success to not just hiring the best people but also to ensuring our people enjoy doing what we do, in a nurturing and supportive environment. We know we don’t have all of the answers, and we’re ok with that, but we want our people to be a part of helping us find those answers and navigate through the world of growth, evolution and organisational maturity. Success in SiteMinder will be defined by your ability to bridge the gap between conceptualising and having the ideas, architecting and designing your ideas and then executing on them and driving the outcome in an environment where ownership and “take the bull by the horns” mentality is encouraged.

SiteMinder’s products include The Channel Manager, the industry’s leading online distribution platform; TheBookingButton, a wholly-branded booking engine for direct bookings via the web, mobile or social; Canvas, the intelligent website creator for independent hoteliers; Prophet, real-time market intelligence solution that takes the guesswork out of pricing rooms; and GDS by SiteMinder, a single-point of entry to a six-figure network of travel agents and the world’s major GDSs. With the creative minds we have in our team, there’s no telling what the next product will look like!

For SiteMinder to provide the best possible experience for our customers we are seeking a passionate, smart and creative UI Design Lead to create intuitive and accessible interfaces, regardless of the device. You will be the driving force that enables us to have world-class UI across all of our products. You will be advocating to improve and create beautiful UI with a solid understanding of user interface principles and usability best practice.
As our UI Design Lead you will:owning and being accountable of the SiteMinder Design System as well as UI requirements on various other projectswork closely with the UX Designers, Product Owners and Developers to deliver quick concepts for validation and high-quality UI designs for productionchampion the importance of a slick UI across Product, Development and Design teams
You will be amazing in this role if you:are a natural collaborator, extremely approachable and able to mentor and coach other designersare able to consider technical restrictions alongside customer and business needshave experience in conducting usability testingproficient in Sketch, InVision and/or the Adobe Suite of productssolid understanding of html/cssstrong written and spoken communication skills with an amazing eye for detail

If you have a portfolio, we'd love to see your designs!
Do we sound worthy? If the above sounds like you, in return, you will be joining an evolving, forward thinking and progressive team hell bent on nothing but being the best. We’re pushing towards some pretty incredible growth targets and although we know that we don’t have all of the answers yet, we know that it’s our people that will be driving and navigating on that journey. If you want challenges, ownership, accountability and a place where growth both personally and organisationally are inevitable, we want to hear from you."	 - Sydney NSW	UI Design LeadSiteMinder24 reviews - Sydney NSW	UI Design Lead
1617	"This business is a tech company which feels like a start up, but is backed by a global respected business. Their aim is to help financial services companies manage risk and compliance changes in the current landscape by the power of artificial intelligence and machine learning based detection capability.
The Product Manager will lead the product management for their current products including a software as a service (SaaS) solution that automates the review of marketing collateral against regulatory and business rules. As member of the team, you will be comfortable in an ""all hands-on deck"" environment, able to operate and coordinate across workstreams, and thrive in a startup culture. This role is for a critical thinker who is focused on product management, product development, product administration and takes initiative to find the most optimal solution. A keen sense of ownership, speedy execution and hustle is a must.
What You’ll Be Doing
Product Ownership: ensuring our products meet our client needs and there is continuous improvement and simplification of our products and processes
Project Management: Contribute to product strategy development, product development investment trade-off discussions and project delivery. Provide Product Owner representation within an agile engineering delivery team. Own and manage business requirements as part of business improvement activities and across project delivery lifecycles
Stakeholder management: Build and foster strong relationships with clients, Rules Consultants, Engineering Teams and Research Teams
Contribute to Business Outcomes: Significant contribution to the growth of products through strong engagement and team approach across our business
Product Documentation & Training: Developing and documenting the end-to-end process of specifying, designing, building, testing and deploying ‘custom’ rules
Product Development: identifying product gaps and feature requirements based on internal or external (partner and/or client) users
Go to Market: managing the successful commercial release and deployment of Products with internal team members, partners and clients by creating a scalable product and supporting process and documentation including:
designing and documenting onboarding processes and supporting materials
preparing release notes and other client/user facing materials
integrating rule building capabilities into 3rd party applications including
marketing collateral management tools
risk/compliance/legal workflow/GRC systems
input into commercialisation and pricing plan, and partnering strategies
What you will bring
Passion for building great products that create value by solving real client problems
Minimum four years’ experience in customer facing product management roles (ideal candidates would have experience working SaaS/software product/platform within financial services/legal/risk/compliance firms).
Hands-on experience in applying lean/agile methodologies to customer focused product design and development
Strong analytical skills and quick understanding of complex procedures and processes
Ability to own, organise and coordinate disparate groups of stakeholders
Comfortable in both high level and the detail
What you will be part of
An agile and highly iterative team dedicated to delivering technology solutions that deliver maximum value and help our clients grow their business.
A business that respects that the people doing the work are the ones that best know how to do it and gives them the trust and support they need to be effective; relentlessly eliminates anything that isn’t adding value to our work; and abhors overengineered solutions and lives by the principle that a simple solution, released quickly to market and enhanced incrementally based on real customer feedback is the best solution.
If this sounds like you and you can truly demonstrate your skillset and aptitude for it, please contact Kate Breslin in our Sydney office on (02) 8298 3865 or submit your application via our website at www.randstad.com/apply. When responding, please quote 90M0364093. Confidentiality is assured
At Randstad, we are passionate about providing equal employment opportunities and embracing diversity to the benefit of all. We actively encourage applications from any background."	 - Sydney Central Business District NSW	product managerRandstad11,817 reviews - Sydney Central Business District NSWPermanent	product manager
