	description	location	salary	title
304	"Innovative Research/Technology Agency
Expansion in clients
Melbourne Based
Senior Scripter/Programmer & Analyst - Strategy and Research Firm!

Innovative Research/Technology Agency
Huge expansion in clients
Melbourne location!

This company is young, fresh and forward thinking. It is one of the most innovative Research/technology agencies in Australia. It has future proofed itself by moving with the times and creating a new approach to research, centred on online communities. The company conducts both online and offline research - both qual and quant - and their methodologies (including mobile research) enable consumers to upload rich media at the touch of a button.

The company does not stop at delivering the research, they also develop creative ideas and output for their clients (based on the insight from their research) and they also partner with a social media agency, giving them further capabilities to offer to clients.

The Role

As the Senior Analyst, you will enable the successful delivery of bespoke online questionnaires from scripting through to data collation.

You will be required to project manage online surveys including scripting, sample management and data analysis as well as provide advice to the research team on questionnaire programming functionality.

You will have:

Circa 3-5 + years' experience as a Data Analyst or similar (Experience within Market Research/Knowledge highly desirable)
Experience with Scripting online survey questionnaire forms (Sawtooth or equivalent, online scripting programming experience required)
Experience preparing data collected through cross tabulations or as Q ready files. (SPSS and Q experience is a must)
Manage external panel suppliers when required for data collection
Work to timelines to ensure projects are profitable
Setup, launch and manage recruitment for Online Communities
Use your technical skills to support the improvement and efficiency of the platform and online communities
Provide training support to other programmers when required

This role is only open to Australian citizens or residents with the right to work in Australia

For further information please call Rosie Cantwell quoting reference #33678 or email, alternatively please apply below.

Not quite right for you? I am a specialist Market Research and Insights recruiter working in this niche space. If you are a market research professional but this role is not quite right for you I would still welcome the opportunity to talk to you about how I can assist you with your next career move either now or in the future. For a confidential chat - please call Rosie on 02 9270 2679 or please apply stating your interest in any research roles in your cover letter
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and ResearchBluefin Resources - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and Research
305	"The Hudson Monash Paediatric Precision Medicine (HMPPM) Program is looking to provide PhD Students, who have completed a Bachelor of Science or related discipline with Honours or Masters, an exceptional opportunity to contribute towards the research of the HMPPM Program. The program is supported by the Children’s Cancer Foundation (CCF) and led by A/Prof Ron Firestein, Dr Jason Cain and a team of scientists and paediatric oncologists at Hudson Institute, Monash University and Monash Children’s Hospital.
There will be considerable opportunities to develop specific projects that directly arise from tools, technologies and data learned from the activities of the HMPPM Program and for students to participate in multi-institutional collaborations and student/scientist exchanges across partnering sites.
The successful student will need to be eligible to enroll for a PhD with the Department of Molecular and Translational Science, Monash University.
Applications: Open until a suitable candidate is appointed. Only successful candidates will be contacted for interview.
Apply via SEEK"	 - Clayton VIC	PhD Scholar (Children’s Cancer)Hudson Institute of Medical Research - Clayton VIC	PhD Scholar (Children’s Cancer)
306	"Bigdata Engineer
Permanent Role
Tier1 Bank
Melbourne CBD
Adaps has been scouted to source Bigdata Engineer for the Tier1 bank at Mel CBD
What you’ll be doing
To thrive in this role, you are excited about data and motivated to learn new technologies. You are comfortable collaborating with engineers from other teams, product owners, business teams, and data analysts and data scientists.
You are eager to resolve upstream data issues at the source instead of applying workarounds. You analyse and test changes to our data architecture and processes, and determine the possible downstream effects and potential impacts to data consumers.
In addition to your strong technical capability you will be a proven team player, independent thinker and have a collaborative attitude towards your work and colleagues.
Role
Exposure to distributed big data stacks e.g. Spark, PySpark, Kafka, Hive, Flume, Hue & Sqoop.
Ability to write any app language (C#, Java, etc..) and/or any scripting language (Python, groovy).
An understanding and/or experience developing data analytics platforms like SAS, SPSS, Tableau, etc.
Able to work with different data types e.g. streaming, real-time, file based, RDMS, unstructured data, etc.
Experience working in cloud deployment and management (especially AWS).
A strong understanding of CI/CD practices.
An open mindset and proven ability to innovate and influence.
A passion for learning (tells us about the self-learning courses and certifications you have done – Coursera, Udacity, AWS, etc.)
How to apply:
Please apply using the link below or call Ricky on 03 8506 6521 for further details. Applications closes based on the volume of applications received. Only short-listed candidates will be contacted.
Adaps is an equal opportunity employer that actively embraces diversity in its workforce through accurate community representation of gender, culture; thought and work arrangements."	 - Melbourne VIC	Bigdata EngineerAdaps - Melbourne VICPermanent	Bigdata Engineer
307	"The Role
The Medical Science Liaisons (MSL) core focus will be to act as a scientific expert and liaise between Bayer and the medical community through the dissemination and education of scientific data and material. The MSL works to establishes long-term scientific/strategic relationships with key physicians/scientists and with related major medical associations and academic centres of excellence. These relationships will ensure that Thought Leaders (TLs) and organisations have access to relevant scientific information and that pertinent information is shared with the medical community. The MSL will facilitate Thought Leader involvement in national, regional, global and local educational forums including advisory boards, symposia and CME events.

The MSL also serves as an important partner to internal stakeholders within Bayer by communicating relevant information from Thought Leaders to key cross-functional partners. Also they will participate in the development of strategic business plans in consultation with Medical Affairs and appropriate cross-functional partners, and is responsible for the successful implementation of Medical Affairs Strategies at the field level.

Role Responsibilities
Provide dissemination, clarification and education of scientific data, study protocols, meeting abstracts, and professional literature (both proactive discussions on-label, and reactive discussions for unsolicited off-label questions in alignment with local regulations);
Answers medical / scientific queries of Medical Societies with regards to BHP products in concert with the Medical Information team and organises / supports / participates in advisory boards;
Attend congresses and conventions, interacts with TLs, establishes new contacts and gathers competitive intelligence;
Plans and organises scientific training and education events / sessions with TLs within their specific therapeutic area or product;
Acts as a point of contact for investigators, facilitating the interface with investigators and appropriate BHP personnel responsible for approval, and communication of study progress and completion;
Provide assistance to Medical Advisors and Market Access by supporting presentations of new information to hospital formularies and reimbursement.

Who you are

To be successful in this role you will have:
Advanced degree in science-related field (MD, PhD or PharmD) is preferred;
Experience in the Clinical environment and solid understanding thereof;
Top-level understanding of HEOR / HTA and understanding/experience with utilisation of economic/cost effectiveness models as well as understanding of Government Health Policies, Area Health Service Policy & Individual Hospital networks;
Strong interpersonal, strategic, leadership and communication skills and social / emotional intelligence.
Preferred:
Knowledge of Clinical Medicine;
Established external relationships with Key thought leaders in Cardiology or Haematology;
Knowledge of specific therapeutic areas - Cardiology, Haematology, Neurology, Respiratory and or Vascular medicine;
Good business acumen
Understanding of business models

Your application

Bayer offers a wide variety of competitive compensation and benefits programs. If you meet the requirements of this unique opportunity, and you have the ""Passion to Innovate"" and the ""Power to Change"", we encourage you to apply now"	 - Hawthorn East VIC	Medical Science LiaisonBayer AG2,532 reviews - Hawthorn East VIC	Medical Science Liaison
308	"Data Developer, Data Architect, Data Science, Big Data, Business Analyst

Who Are We?
We are one of the largest specialist Digital, Data and Analytics Consulting firms

Data is in our DNA – Harnessing the latest technology, delivering thought leading outcomes in AI, Machine Learning, API development and Cloud Platform delivery

We translate the best ideas, into awesome outcomes, that make a difference to Australia's largest organisations

Who Are You?
You are a Developer, Designer or Architect who is passionate about all things Digital, Data and Analytics, and you have experience in:

Data Scientists | R, Python, SAS
Big Data | Hadoop, Spark, Scala, Kafka, Splunk
Business Intelligence | MSBI, Oracle, Qlikview, MicroStrategy, PowerBI, Tableau
Business Analysts
Project Management
DevOps | CI/CD, Git, Jenkins, Docker, Cucumber
Cloud | AWS, Azure, Google Cloud
ETL | Informatica, ODI, PL/SQL, Talend, DataStage, SSIS, Control M
Data Warehouse | Oracle, SQL, MySQL, NoSQL, Postgre SQL, MongoDB
Software Development | Java, Javscript, React, Angular, HTML, CSS
Testing | Selenium, JUnit, TestComplete
What is a Must - Experience in Agile ways of working
What is Desired – Consulting skills

What We Offer
A vehicle for our consultants professional success - A place to learn new skills, applying them in exciting projects, with Australia's largest corporations.
A place to have fun - Regular Social Events (Bubble Soccer!) and Company Parties celebrating our collective achievements


We thank all applicants for their interest, however only successful candidates will be contacted.
InfoCentric"	 - Melbourne VIC	Data Developer, Data Architect, Data Science, Big Data, Business AnalystInfoCentric3 reviews - Melbourne VIC	Data Developer, Data Architect, Data Science, Big Data, Business Analyst
309	"Join an agile business with proven phenomenal growth
Use your passion for data to drive change in business performance
Work across all areas of credit risk and modelling

A financial services organisation is seeking a Credit Risk Analyst to join their agile business, you will be responsible for maintaining models and automating reporting.
Reporting to and working closely with Senior Analytics professionals and Managers you will be required to use your skills to automate reports, provide meaningful insights to key stakeholders.

Key Responsibilities

Investigating, interpreting and understanding complex data
Using your statistical skills to develop and maintain decision models
Develop and maintain models
Provide meaningful and actionable insights to stakeholders in order for strategic business decisions
Engage with stakeholders and Senior Management to understand requirements and provide updates throughout the process
Maximize portfolio performance through actionable insights
Monitor performance of scorecards to ensure predictability
Assist with making changes to provisional models
Perform ad-hoc analysis for stakeholders
Looking for Key Skills such as

Tertiary qualification in a quantitative discipline such as Mathematics, Statistics, Commerce or Economics etc.
Strong statistical programming skills using SAS or R and SQL
2-3 years' experience in a quantitative analytics role in a commercial environment with a knowledge of credit risk
Demonstrable experience in analyzing complex datasets
Experience taking complex data and providing actionable insights
A commercial awareness of the impact models have on business decisions
A knowledge of the Australian consumer banking market
Excellent communication and stakeholder management skills
This is a great opportunity to join a creative agile business who have grown phenomenally in the last year and a have a clear vision.

Working with a small collaborative team who will provide support and guidance to build your career organically within credit risk modelling.

For a confidential discussion about the role please contact Robyn Mew
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Quantitative Risk AnalystBluefin Resources - Melbourne VIC	Quantitative Risk Analyst
310	"SNC-Lavalin’s Atkins business is one of the world’s most respected design, engineering and project management consultancies. SNC-Lavalin’s Atkins business has been providing infrastructure planning, engineering, construction, environmental consulting, urban planning, architecture, and program management services to public and private clients across the United States for more than 50 years.

SNC-Lavalin’s Atkins business was ranked as the world’s 3rd largest global design firm by ENR in 2018 with nearly 55,000 employees worldwide. We have the depth and breadth of expertise to respond to the most technically challenging and time-critical infrastructure projects and the urgent transition to a low-carbon economy.

SNC-Lavalin Atkins business seeks an energetic and highly motivated self-starter to join our Melbourne, FL Civil Group as a Civil Engineer - Intern.

MAJOR FUNCTION/ROLE
Under supervision, performs a variety of basic technical tasks to assist technicians, engineers, architects, planners, surveyors or scientists working in transportation, development, environmental, land surveying or other technical
services of the company.

JOB DUTIES
Performs basic technical support assignments.

EDUCATION AND EXPERIENCE
High school level courses in math, technical drafting, computer assisted drafting and/or science may be required. No experience is generally required with the applicable high school courses or equivalent training, or if accepted into an Associate's or Bachelor's degree program in a related technical field.

SPECIAL SKILLS
Math skills to perform simple calculations; willingness to learn. Basic computer skills required to enter data into spreadsheets or databases.
Atkins offers its employees a robust rewards package which includes: a competitive salary; a broad benefits package including medical/RX, dental, vision, life, disability, legal, hospitalization and other valuable voluntary options; generous time-off programs; flexible work schedules; 401(k) with employer match; professional and career development opportunities through our corporate university, as well as a highly-regarded tuition reimbursement program; and an unmatched culture focused on client-service, quality, and tireless pursuit of excellence in all we do. Atkins is an equal opportunity, drug-free employer committed to diversity in the workplace. EOE/Minorities/Females/Vet/Disability.

Please view Atkins Equal Opportunity Statement here:
http://careers.atkinsglobal.com/File.ashx?path=Root/Documents/north-america-welcome-new-employee/Equal_Opp_Stmt.pdf"	 - Melbourne VIC	Civil Engineer (Intern)Atkins333 reviews - Melbourne VICInternship	Civil Engineer (Intern)
311	"
Working with some of Australia's pre-eminent research scientists and engineers*Australian Citizenship Essential *20 month Contract

Your Next Employer...
You'll be working with the R&D department for the Department of Defence (Defence Science Technology Group, DTSG) in Melbourne.

The Role...
DSTG require a professional with data analysis and computer modelling skills to assist in the validation and development of an infrared (IR) based detection tool. DSTG have developed an initial tool but this requires further development to incorporate wakes and the effects of motion. The aim of the IR tool is primarily to detect submarine periscope masts.
In order to further develop this tool you will assist in the generation of synthetic images using CameoSIM software with a target placed in a range of different locations within the images.
Using the imagery sets you have created you will subsequently design and conduct experiments using human observers to trial the software. You will use the results of these tests to validate and further develop the IR tool.

You will need...*Australian Citizenship - a Current NV1 security clearance would be advantageous*MATLAB experience*Experience in computer modelling of physical systems*Experience using Linux/Unix operating systems*Experience in image analysis*Experience in the designing or conducting human observer experiments would also be advantageous"	 - Port Melbourne VIC	MATLAB modellerMacro Recruitment - Port Melbourne VIC	MATLAB modeller
312	"Exciting opportunity for an experienced digital business analyst, with technical expertise, to join the project team redeveloping my government client's website.

About the role:

You will be part of a dedicated project team working collaboratively with delivery partner teams and key internal and external stakeholders throughout the project.

You will contribute to solution design and participate in discovery processes with stakeholders to manage user story development and refinement, as well as undertake testing with agile ways of working.

Working primarily with a team of software engineers, API developers, data engineers and data scientists developing a complex algorithm & associated API that will be integrated into the service.

Having a good understanding of web services, commonly used web platforms and frameworks and cloud infrastructure is a must.


Travel may be required.

Your required skills:
Proven experience in business analysis for digital projects, working in agile teams.
Strong technical skills (data and API focus) with a proven ability to translate and document stakeholder and business needs into solution requirements and user stories.
Excellent presentation and both written and verbal communication skills.
Comfortable in a dynamic environment and managing uncertainty
Comfortable working with people across all levels of an organisation, including senior executives.
Demonstrated facilitation and stakeholder management skills, including strong influencing and negotiation skills.
Agile and/or project management certifications.
Ability to work flexibly and remotely if required.
Additional Information:
Duration:12 months initially with possible extension.
Location: Melbourne.VIC 3000
Rate: Competitive hourly rates (inclusive of GST)
If you have the Skills & Experience to excel in this role then please apply with an updated CV in word that showcases you are exactly what we are looking for!"	 - Melbourne VIC	Business Analyst - exp with API Technology a must!Pinpoint Talent - Melbourne VICContract	Business Analyst - exp with API Technology a must!
313	"Are you a data enthusiast keen to join a dynamic and effective team?
Work with an interdisciplinary team to enhance understanding of neurodegenerative diseases
Join CSIRO Health & Biosecurity for this exciting postdoctoral fellowship
The Position:
Postdoctoral Fellows are appointed for up to three years and will work closely with a leading Research Scientist or Engineer in their respective field. They carry out innovative, impactful research of strategic importance to CSIRO with the possibility of novel and important scientific outcomes. They present the findings in appropriate publications and at conferences.
This is an incredible opportunity for a data enthusiast to join our dynamic and effective team. As part of this Postdoctoral Fellowship you will be in the enviable position of working with internationally renowned experts as part of an interdisciplinary team to enhance understanding of neurodegenerative diseases. Knowing what happens and in what order is crucial to understand disease staging and, thus, the best choice of treatment. Currently there is no accurate “map” for Alzheimer’s disease. You will work with some of the richest data obtained in observational studies of Alzheimer’s disease from around the world, to determine which disease markers change, how fast and in which order.
Your duties will include:
Under the direction of senior research scientists, carry out innovative, impactful research of strategic importance to CSIRO that will, where possible, lead to novel and important scientific outcomes.
Develop innovative concepts, theories, tools, and techniques related to the analysis and integration of clinical, imaging, and other medical data.
Assist with the identification and resolution of any problems in methodology, results, etc. to ensure the highest quality of our outputs.
Undertake regular reviews of relevant literature and patents.
Location: Melbourne, Victoria
Salary: $82k to $93k plus up to 15.4% superannuation
Tenure: Specified term of up to 3 years
Job ref: 58721
To be successful you will have:
A doctorate (or will shortly satisfy the requirements of a PhD) in a relevant discipline area, such as statistics, mathematics, computer science, engineering . Please note: To be eligible for this role you must have no more than 3 years of relevant postdoctoral experience.
High level written and oral communication skills with the ability to represent the research team effectively internally and externally, including at national and international conferences.
Proven impact from longitudinal data analysis and linkage between multimodal datasets.
Demonstrated experience with ‘Big Data’ approaches, deep learning and/or AI.
Good programming skills (e.g. R, MATLAB, C/C++, Python).
Demonstrated experience with GPU/Parallel Computing and optimisation of analytical workflows.
Before applying please view the full position details and selection criteria here: Position Details
About Us
We imagine. We collaborate. We innovate. At CSIRO, we do the extraordinary every day. We innovate for tomorrow and help improve today – for our customers, all Australians and the world. We do this by using science and technology to solve real issues. Diversity is the compass that navigates our innovation. We provide an inclusive workplace that respects, values and actively pursues the benefits of a diverse workforce.
We work flexibly at CSIRO, offering a range of options for how, when and where you work. Talk to us about how this role could be flexible for you. Find out more Balance
How to Apply: Please provide enough information relevant to the selection criteria for this position to enable the assessment panel to determine your suitability, and upload one document containing your CV/resume and cover letter.
Applications Close: 10:59pm AEDT, 31 October 2018."	 - Melbourne VIC	CSIRO Postdoctoral Fellowship in Biostatistics to Model Alzheimer's DiseaseCSIRO35 reviews - Melbourne VIC$82,000 - $93,000 a year	CSIRO Postdoctoral Fellowship in Biostatistics to Model Alzheimer's Disease
314	"Crunch data, uncover insights and create knowledge. Join InfoReady, part of Arq Group, where you can design and implement solutions that enable organisations to harness data for competitive advantage

What you get to do.
Working with many of Australia’s leading companies, you will deliver advanced and predictive analytics, segmentation and classification help converting business problems into solutions. What you do will directly impact client’s growth, customer churn, increase efficiencies and predict customer demand.

About you.
A data scientist with a mindset for data, strong communication, hacking & problem solving skills, the ability to showcase your insights to a non-technical audience. Combine that experience with building Python, R, and Machine Learning frameworks and either a Phd in a relevant field, or a Masters in Analytics, then we want to hear from you.
We are smart thinkers. We solve complex challenges and provide complete solutions for businesses, big and small. From design thinking, leading mobile apps, cloud and analytical insights, digital marketing, to web design. Arq Group is Australia’s leading digital partner.

#LifeatArq
Our people are our greatest asset. Curiosity is in our DNA. Courage is in our hearts. And collaboration is at our core. “Our Ways” set us apart from others in how we deliver to our customers and work together. From wellness programs, learning and development, social calendars to coffee machines, and more. We've got something for everyone to be themselves. Did we also mention how much fun it is to work with other Arqadians? And yes, it is true; we love what we do. Join Arq Group and find your space to (change).
At Arq Group, we unleash the possibilities between business and people.
#Infoready"	 - Melbourne VIC	Data ScientistArq Group3 reviews - Melbourne VIC	Data Scientist
315	"Who we are
What do Airbnb, Kind and Salesforce have in common? They use Culture Amp every day to make their workplaces better and grow highly engaged employees. They also make up a community of nearly 2,000 organizations from around the globe who stand together to change the world of work.
With offices in Melbourne, San Francisco, New York, and London, Culture Amp isn’t just for fast-growing startups - we’re for every organization that wants to put culture first. By making it easy to collect, understand, and act on employee feedback, we enable People teams to make better decisions, demonstrate impact, and turn company culture into a competitive edge.
It’s what makes us the world’s leading employee feedback platform.

The Opportunity at Culture Amp
We’re looking to make a step change in the way we do product analytics. That's where you come in. As our Data and Insights Analyst, you’ll work closely with various stakeholders—from product managers to people scientists, from data engineers to data scientists—to generate insights from our various data sources. In doing so, you’ll unlock value that can help delight our customers and take our business to the next level.

As one of the members of this business-critical practice, you will:

Work closely with our product teams to develop a deep understanding of our product
Perform exploratory analysis, uncovering useful insights about how our product is being used
Respond to ad-hoc requests for reports and data in an accurate, timely and professional manner
Operationalise and democratise reports, making them available and always up-to-date using our business intelligence system
Identify data gaps in our instrumentation and data collection, and work with our engineers to fill them

What You Bring to Culture Amp

To be successful, you must have the following skills:
An analytical mind and ability to think critically
The ability to turn business questions into technical requirements
SQL for analytical queries

You should have working knowledge of one of the following:
A digital analytics tool such as Google Analytics, Adobe Analytics or Amplitude
Modern business intelligence tool, such as Looker, Power BI or Tableau

Any of the following would be a bonus:
At least one programming language, preferably Scala, Python or Ruby
Machine learning or advanced analytics techniques
Familiarly with other data tools such as Apache Spark
Experience with dimension modelling for best-practice data warehousing
Familiarity with data engineering and data pipelines

How to Apply
To apply, please submit a CV and a cover letter addressing the skills required for the job. Best of luck!

Here are a few highlights from Culture Amp

Learn about our Employee Feedback Platform
The Rise of the People Geek
Our unique DIY approach to L&D
What does Culture First mean?"	 - Melbourne VIC	Data and Insights AnalystCulture Amp - Melbourne VIC	Data and Insights Analyst
316	"Provides effective services to CSL locations with expertise in areas such as Security, Mailroom, Telephony Services, Catering, etc.


The Opportunity
We have an exciting opportunity available for a motivated and experienced Lab Operations Coordinator to join our team at Parkville. Reporting into the R&D Facilities and Services Senior Manager, this role is responsible for providing lab operations support to our R&D labs, enabling scientists to focus on delivering high quality results for critical projects. CSL’s R&D ambition is to identify and develop high quality bio-therapeutic products which contribute to developing breakthrough medicines that have the potential to help millions of patients worldwide.

Working as part of a collaborative team, you will facilitate reliable R&D laboratory operations, manage a number of shared services from CSL’s affiliated companies and external vendors, as well as provide backup to inventory management, capital management and central service functions that Facilities and Services Department provides to CSL R&D.

Key Responsibilities Include:

Co-ordinate laboratory management activities in support of CSL’s R&D group on the Parkville site
Develop and implement strategies to ensure key vendors deliver performance that is aligned with R&D priorities
Collaborate with IT to ensure R&D lab equipment, associated computer hardware and software remains functional, data backed up and accessible.
Work with R&D Central Services staff to maximise the services able to be delivered to R&D scientists
Ensure all maintenance work (routine and non-routine) in CSL R&D laboratories by Seqirus and third party contractors is carried out according to approved procedures and safety guidelines and that it occurs in a timely manner
Ensure Asset management database (EAM) data maintained.
Maintain sample inventory data base for R&D Parkville ULT Freezers and other processes where required.
Investigate and develop alternatives for continuous improvement and efficiency of R&D Facilities & Services operations and overall Recombinant Product Development performance

Essential Qualifications/Experience:

Tertiary qualification in science, engineering or related discipline
At least 5 years’ experience in pharmaceutical or laboratory environment ideally with exposure to development of new products

Essential Skills, Knowledge & Attributes:
Familiarity with OGTR, DAWR, and OH&S guidelines highly desirable.
Understanding of Biopharmaceutical and/or Pharmaceutical manufacturing and
Quality processes, including GxP validation principles.
Strong communication, including negotiation and influencing skills
Highly organised and self-motivated
Strong customer focus with commitment to high quality outcomes
Ability to work effectively within a team
High level of attention to detail and well developed problem solving abilities
Ability to manage and contribute to multiple concurrent tasks
Mechanical aptitude and familiarity with engineering drawings and specifications
Experience in implementation of 6 sigma/5S principles
Knowledge and skills ERP systems such as SAP. Understanding of inventory management principles is desirable
Understanding of Computer Maintenance Management Systems (CMMS) and
Automation systems desirable

How to Apply:
Applications must address the selection criteria above and include a current CV and covering letter.
Applications close Sunday 21stOctober, 2018
Employment screening, including criminal history, medical assessment, confirmation of experience and stated qualifications, Australian working rights and other relevant checks form part of the candidate suitability


Worker Type:
Employee


Worker Sub Type:
Regular"	 - Parkville VIC	Lab Operations CoordinatorCSL Behring165 reviews - Parkville VIC	Lab Operations Coordinator
317	"CSL is seeking a Bioprocess Engineer/Scientist to join the Cell Culture Development team in the Recombinant Bioprocess Development Organization at CSL. We are seeking a cell culture expert with at least 10 years of industry experience in leading bioreactor process development for early clinical development processes through to commercial production. Core skills of the role include process definition and technical transfer of cell culture processes from the laboratory into the manufacturing facility; trending and statistical analysis of development data; incorporation of QbD methodology into development strategy; provision of technical support for successful scale-up of bioreactor process parameters for routine production, and management of process characterization activities in support of late stage process performance and qualification.


The Opportunity:

The Manager of Cell Culture & Purification Development is responsible for developing innovative approaches and methods for cell culture. Leading a group of senior and junior scientists, you are expected to provide technical and scientific expertise and leadership for the cell culture process design, development, optimisation and troubleshooting with guidance from the Department Director as appropriate. You will apply your expertise to enable fast development of cell culture processes with improved productivity and robust product quality, and improve the Company’s understanding of the production platforms implemented in the manufacturing of recombinant proteins.

Responsibilities:
Manage of a team of Senior Scientists and junior staff, allocate tasks and oversee their activities. Provide guidance, direction and support to the reports, and assess their performance.
Develop the detailed plans and time lines for the project; Communicate progress to the Project Teams
Responsible for the design and execution of experiments, paying high attention to detail both in the planning phase and the execution phase of the experiments
Coordinate the activities in the laboratories and ensure that the experimental protocols are understood and executed correctly by staff.
Generate documents associated to the activities performed in the Department including but not limited to workbooks, SOPs, experimental protocols, reports, data collection forms, batch process sheets to GxP standard.
Ensure high safety standards within the areas of responsibility are taken into account and adhered to as governed by local, state and federal regulations, laws and policies as well as CSL’s policies and directives.

Essential Qualifications/Experience:
PhD in Biology, Biochemistry Biochemical Engineering or related field with at least 5 years of relevant industry experience or B.Sc with at least 10 years of experience in process development relating to mammalian, bacterial or yeast systems.
The holder of the position has a demonstrated record of scientific achievement and thorough understanding of modern principles of fermentation and/or cell culture development.
Essential Skills, Knowledge & Attributes:
Ability to lead, organise and motivate a Team.
Proven ability to understand new concepts and ideas and translate these into experimental protocols. Can explain concepts and ideas to junior staff in the department.
Experience with fermentation and/or cell culture process development.
Excellent sterile techniques.
Skilled in statistical analysis and the use of statistical programs for the planning and analysis of experiments.

The Company:
CSL Limited is a company that fosters a work culture emphasising Superior Performance, Innovation, Integrity, Collaboration and Customer Focus with a commitment to support, train and grow its people. As a genuine leader in the biopharmaceutical industry, CSL is a multinational ASX Listed Company that is actively growing its Australian based manufacturing operations to support global growth. CSL develops, manufactures and markets products to treat and prevent serious human medical conditions and is globally one of the largest manufacturers of plasma-derived therapies.

How to Apply:
Applications must address selection criteria and include a current CV and cover letter.
Employment screening, including criminal history, medical assessment, confirmation of experience and stated qualifications, Australian working rights and other relevant checks form part of the candidate suitability evaluation process


Worker Type:
Employee


Worker Sub Type:
Regular"	 - Parkville VIC	Manager of Cell Culture and Purification DevelopmentCSL Behring165 reviews - Parkville VIC	Manager of Cell Culture and Purification Development
318	"Statistician
Salary: 80k-100k/year
Qualifications:Bachelor degree or better in numeric/business discipline or Mathematics or Statistics.At least 3 yearsâ€™ relevant experience.
Experience:Support in depth analytics projects and recommendations through the application of statistical principles.Act as an expert in advising and promoting statistical test and learn methodologies to ensure quality insights.Continual assessment of database issues (quality and functionality) and solution development through statistical methodologies and techniques.Develop algorithms and perform computations to simulate and automate processes.Analyse and interpret qualitative and quantitative data and facts from various sources to identify relationships and patterns.Apply statistical principles and techniques to analyse and interpret data using data mining tools.Contribute to the development of both strategic and tactical plans through the use of digital data and analytics applying statistical techniques.Support analytics projects and recommendations organizing and interpreting quantifiable data producing relevant statistics to describe trends and patterns.Support data requirements for all data-driven activity organizing and interpreting data using statistical methodologies.Contribute to data quality discussions and maintenance of databases designing and applying statistical principles and techniques for collecting and organizing data.Contribute to delivering the highest quality of data services using statistical principles and techniques.Contribute to developing standard metrics using statistical methodologies and techniques.Measuring and tracking data quality producing relevant statistics to describe and infer trends and patterns.
Support the provision of a portfolio of reports to the appropriate business users (design, develop and execute reports that provide genuine business value) using statistical techniques and methodologies."	 - Melbourne VIC	StatisticianJob2Go - Melbourne VIC	Statistician
319	"SNC-Lavalin’s Atkins business is one of the world’s most respected design, engineering and project management consultancies. SNC-Lavalin’s Atkins business has been providing infrastructure planning, engineering, construction, environmental consulting, urban planning, architecture, and program management services to public and private clients across the United States for more than 50 years.

SNC-Lavalin’s Atkins business was ranked as the world’s 3rd largest global design firm by ENR in 2018 with nearly 55,000 employees worldwide. We have the depth and breadth of expertise to respond to the most technically challenging and time-critical infrastructure projects and the urgent transition to a low-carbon economy.

SNC-Lavalin Atkins business seeks an energetic and highly motivated self-starter to join our Melbourne, FL Civil Group as a Civil Engineer - Intern.

MAJOR FUNCTION/ROLE
Under supervision, performs a variety of basic technical tasks to assist technicians, engineers, architects, planners, surveyors or scientists working in transportation, development, environmental, land surveying or other technical
services of the company.

JOB DUTIES
Performs basic technical support assignments.

EDUCATION AND EXPERIENCE
High school level courses in math, technical drafting, computer assisted drafting and/or science may be required. No experience is generally required with the applicable high school courses or equivalent training, or if accepted into an Associate's or Bachelor's degree program in a related technical field.

SPECIAL SKILLS
Math skills to perform simple calculations; willingness to learn. Basic computer skills required to enter data into spreadsheets or databases.
Atkins offers its employees a robust rewards package which includes: a competitive salary; a broad benefits package including medical/RX, dental, vision, life, disability, legal, hospitalization and other valuable voluntary options; generous time-off programs; flexible work schedules; 401(k) with employer match; professional and career development opportunities through our corporate university, as well as a highly-regarded tuition reimbursement program; and an unmatched culture focused on client-service, quality, and tireless pursuit of excellence in all we do. Atkins is an equal opportunity, drug-free employer committed to diversity in the workplace. EOE/Minorities/Females/Vet/Disability.

Please view Atkins Equal Opportunity Statement here:
http://careers.atkinsglobal.com/File.ashx?path=Root/Documents/north-america-welcome-new-employee/Equal_Opp_Stmt.pdf"	 - Melbourne VIC	Civil Engineer (Intern)Atkins333 reviews - Melbourne VICInternship	Civil Engineer (Intern)
