	description	location	salary	title
874	"A leading high-frequency proprietary fund based seeks a stand-out senior quantitative analyst to join their Sydney team.
You will have experience in researching and trading futures products across medium or high frequency strategies with experience in statistical arbitrage, market microstructure and statistical analysis of large datasets.
This fund has a highly experienced management but run a flat and fully collaborative set up. A core part of my clients’ culture is to share profits with people who are responsible for their generation and as such this will be a highly lucrative position.
Position Description:
You will have experience in researching and trading futures products across medium or high frequency strategies with experience in statistical arbitrage, market microstructure and statistical analysis of large datasets.
Requirements
Candidates should have:
Minimum 3 years of experience working in futures products (high/mid freq)
Knowledge of Stat arb trading strategy
Experience in market microstructure
Experience in cleansing large data sets
Programming knowledge in object oriented languages and statistical analysis programs
For further information on this and similar opportunities contact Cameron Marett on +61280 748 662 or alternatively e-mail Cameron.Marett@GQRGM.com"	 - Sydney NSW	Hi-Freq Quantitative AnalystGQR - Sydney NSWFull-time, Permanent	Hi-Freq Quantitative Analyst
875	"There has never been a more exciting time to be part of Domain Group, a dynamic digital media and technology services business and one of Australia's leading property destinations. We provide property advertising and media online, via mobile, social media and in magazines, and technology services to the real estate industry. The business is experiencing rapid growth in digital revenues and investing in all areas to drive future earnings growth. Domain offers a dynamic and innovative culture at the leading edge of digital media in Australia.
We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when selling their home with a broad mission and build data science and machine learning products to power the next stage of Domain's growth
As part of the Domain Group, you'll have the opportunity to work across all aspects of our property ecosystem, from listing and agent, to consumer behavior, email, and sales data.
What you'll do:
Build scalable models that analyse and extract information from disparate public sources
Develop and improve machine learning algorithms that drive our data pipeline operation
Leverage advanced statistical modeling to improve domain products
Research and implement the latest advances in the world of data
Proven ability to collaboratively and maturely work on a team
Curious with an aptitude to quickly learn
Experience:
At least 3-5 years of industry experience in data science
2+ years of professional experience with Natural Language Processing and/or Image Processing
Thorough knowledge of machine learning modeling processes
Thorough knowledge of supervised and unsupervised learning algorithms
Thorough knowledge of Natural Language Processing
Experience with implementation of Data Systems
Fluency in UNIX, SQL, Python and/or R
Good software engineering principles
Education/Qualifications:
MS or PhD degree in Computer Science, Mathematics, Statistics, Quantitative Psychology or related field.
Portfolio evidence of previous work is appreciated (i.e. blog, GitHub repository, journal/conference publications etc).
So...what happens next?
Once we've received your application we'll give it the attention it deserves and you'll hear from us either way. If you have the right experience, one of our Recruitment Consultants will give you a call (so make sure you keep your phone handy!) and from there we'll support you through the interview process.

Interested?
Go on then, click apply, we'd love to see your application!

A little note to recruitment agencies: We have a superstar recruitment team who are pretty good at filling our own roles, we know you're great at what you do to, but there's no need to get in touch! :)"	 - Sydney NSW	Lead Data ScientistDomain Group6 reviews - Sydney NSWFull-time, Permanent	Lead Data Scientist
876	"Who we are
We are news. We are sport. We are lifestyle. We are News Corp Australia.
The nation's most influential media organisation, News Corp Australia reaches an unduplicated audience of 16 million Australians every month. As well as our famous news, sport and lifestyle brands such as The Herald Sun, FOX SPORTS, Vogue and GQ, we lead the way with number-one websites news.com.au, realestate.com.au and kidspot.com.au. We have the largest online news audience in the country, with a bigger digital footprint than Facebook.
What’s the role
Your role as our Research & Insights Analyst will see you working closely with product managers and UX architects to deliver reporting, testing and automated insights for the business to make timely and fact-based decisions, as well as feeding into more advanced analytics and models.
The ideal candidate will have a background in media and be technically minded with a high level of attention for detail and a passion for translating complex and raw datasets into actionable insights that add value and meet business requirements.
Your key responsibilities will include the following:
Drive the collection, cleansing, merging and management of customer data from various sources across the business
Standardise, design and deliver regular reports to track and analyse customer behaviour and Key Performance Indicators
Creation and maintenance of accurate and insightful tools and dashboards to add value to operational & consumer centric business initiatives
Ad hoc data extraction, manipulation & analysis for the purpose of insights and recommendations.
Website & APP testing and survey designing
Interpret and communicate results from data analysis as recommendations to internal customers of varying levels of data literacy
Who you are
The successful applicant will have the following experience and attributes:
Outstanding data extraction and manipulation skills
Experience in executing statistical analysis techniques, profiling, segmentation using Database Marketing/CRM systems would be highly regarded
Advanced Adobe & Google Analytics knowledge
Proven ability to transform large, complex and raw datasets into clear and actionable insights
Proactive approach to developing regular reporting, tools and dashboards to support and enable stakeholders to access data driven insights independently
Experience partnering with stakeholders across technical and non-technical disciplines
Ability to work autonomously with strong time management skills
Experience in R, Python, SQL preferred but not required
Experience across Nielsen reporting suites preferred but not required
Karaoke enthusiasts welcome
Sign me up!
This is a full time role based in our lively Surry Hills office in Sydney. There’s an on-site gym, coffee on tap, and plenty of restaurants, cafes and bars nearby to keep your work/life balance healthy. We offer competitive employee benefits, a fun, fast-paced working environment, and excellent opportunities for growth and development.
To apply or find out more about careers with us, see newscorpaustralia.com/careers."	 - Sydney Central Business District NSW	Research & Insights AnalystNews Corp Australia66 reviews - Sydney Central Business District NSWContract	Research & Insights Analyst
877	"The role will be focused on stitching together disparate data sources from across the business to enable machine learning and automated reporting and campaigns. Generically, provide a view on business issues/opportunities that cannot be revealed through standard reporting
What’s the role?
Analytics lead on internal strategic marketing projects designed to understand key customer behaviours that drive consumer revenue
Identify new opportunities to improve capability and optimise the business through analytics and modelling
Undertake proactive analysis of customer data processes that produce data driven analysis, reporting, insights and models
Provide data and analytical thought leadership that can be leveraged across the marketing teams
Consistent delivery of data programs that lead to more effective and improved customer experiences
Who are you?
The ability to interpret and convert complex data requests into prescriptive and actionable insights for a non-analytical audience.
Proactivity delivering data driven insights and recommendations
Senior stakeholder engagement and strong presentation skills
Must be advanced multi-lingual across various software languages (SQL, Python, R, SAS)
What’s in it for you?
Supportive and friendly environment. We encourage innovation, collaboration and creative thinking. Fun, fast-paced and excellent opportunities for growth and development.
Lucrative salary
Flexible working arrangements
Discounted health care
Employee discount with multiple brands including BMW, Qantas, Apple, Samsung etc
Work with some of Australia's most recognised and prestigious brands
On-site gym and wellbeing centre

Who are we?
We are Australia’s number one and most influential media organisation with more than 150 prestige brands across news, sport and lifestyle. Each month more than 17 million Australians choose to consume news and information from our digital and print products – more than any other media group in Australia.
Where do I sign?
Apply now or for more information on careers at News Corp Australia visit www.newscorpaustralia.com/careers"	 - Sydney Central Business District NSW	Data ScientistNews Corp Australia66 reviews - Sydney Central Business District NSWPermanent	Data Scientist
879	"Position: Enterprise Sales Account Executive (New Business) - Australia
Location: Sydney, Australia

Revolutionizing business through data science and analytics, Alteryx offers an end-to-end analytics platform which empowers data analysts and scientists alike to break data barriers, deliver insights, and experience the thrill of getting to the answer faster. Organizations all over the world rely on Alteryx daily to deliver actionable insights.

Join our team of passionate and hard-working associates, and help make a difference in people’s lives by creating software that enables business users to solve problems using data that were previously thought to be unsolvable, save them days, weeks and months of mundane data prep and blending, and help them truly love their jobs again.


Overview:
Do you thrive on challenge and have a tenacious appetite for success?
Are you currently surrounded by colleagues and a company that can't keep up with you?
Are you looking to be paid a healthy compensation for winning business?
We are looking for sharp, high energy and coachable individuals with a strong business acumen. Successful candidates will have the ability to quickly assess and understand a prospects business environment and needs then apply the business value of Alteryx. Ideal candidates possess the aptitude to easily engage and establish rapport with executives and line of business professionals. Alteryx will transform your customers business and save them tens if not hundreds of thousands of dollars. It is your job to demonstrate the ROI in an expeditious manner and is essential to success in this role.

This is an excellent opportunity for a true action-oriented hunter aspiring to become a field sales executive for a market leading data analytics company.

Please note that this position is an office-based quota carrying role.

Responsibilities:
Ability to identify and cultivate prospects through targeted account planning and outbound communication tactics (phone, email, and social media)
Understand the best path for your customer to execute with Alteryx (direct, channel, value add partner)
Become a student of the business and knowledgeable in the analytics market we service
Learn and fully comprehend our self-service analytics platform and how it helps a business become more successful
Conduct a compelling and professional demonstration via web-based tool
Achieve and accurately forecast to a monthly quota
Qualifications:
Minimum of 2 years' sales experience selling SaaS, enterprise software solutions, Business Intelligence, or Analytics software
Experience in transactional sales; high velocity
History of effectively building self-generating pipeline and exceeding quota is required
Desired Skills/Experience:
Bachelor's degree preferred
Salesforce.com CRM experience a plus
Problem solver: Know how to apply use cases to drive value
Fearless: Have a relentless drive to find and qualify new prospects
A knack for crafting and delivering a complex value proposition in easily consumed language
Process driven: Can prioritize and manage multiple work streams
Action oriented: Doesn’t wait to be told what to do
This is a full time, traditional office position with a competitive base salary and variable pay achieved via software license quota attainment.

Unsolicited third party/agency profiles and resumes will not be considered. Please do not inquire.
Alteryx, Inc. is an Equal Employment Opportunity Employer"	 - Sydney NSW	Enterprise Sales Account Executive - AustraliaAlteryx, Inc.5 reviews - Sydney NSW	Enterprise Sales Account Executive - Australia
880	"Excellent opportunity for an experienced Python / GIS Developer to join an highly intellectual team and be part of some interesting research and development work.

You will be working with a team of data scientists working on novel remote sensing data.

To be successful in this role:
Develop data processing modules to process satellite, plane and drone imagery
Work on real-time data received via Satellites, Drones and Planes
Ability to build own applications using Quantum GIS is an added advantage
Computer Vision knowledge
Experience with databases, previously experience on SQL and MongoDB is good to have
Excellent stakeholder communication and management
Ability to work with tight deadlines
Be a self starter and self learner (Learning resources will be provided)
Its not mandatory but it would be awesome if you have:
PhD in remote sensing / agriculture / geo-spatial (desired)
Machine learning and modelling techniques (Regression modelling & Hydra modelling) (desired)
Candidates with valid Australian work rights can only apply for this role.

If you have a GitHub/Stack Overflow/BitBucket account or if you blog about these technologies or have your own website or participate in discussions, Kaggle or have your post in KD Nuggets....... that could be a major bonus as our client would like to see your passion and dedication in this particular field. So feel free to add links to your social presence and contributions.

Click the ""Apply"" button below or contact Sowmya on 02 8227 4519 for a confidential discussion. We look forward to hearing from you!"	 - Sydney NSW	Python / GIS Developer - Perm Role - Redfern basedInfopeople - Sydney NSWFull-time, Permanent	Python / GIS Developer - Perm Role - Redfern based
881	"The Company.
We are currently working with an amazing global business in the IoT & Saas Tech space with a mission to change the way the planet will look after it's ever-growing population.

With the rapid advancements of modern technology, this company is blending IoT, machine learning neural nets, big data analytics and years of hands-on experience to deliver data-led, highly-accurate insights into how to get the best from the land – and most importantly, without damaging the planet.

They have an outstanding leadership team with some advisory members including world-leading scientists and some of the smartest technologists, along with partnerships with some household names in the tech & hardware industry looking to make the world a better place.

The Role.
You will need to understand how to design, architect and deliver world class software solutions working with the latest .NET Core & JavaScript technologies.

You will be focused on delivering products and solutions that are web or mobile based, working with a multi-disciplinary team to deliver high-quality, usable, robust, reliable and scalable applications into production.
We need someone flexible, eager to learn and who will be focused on delivery and quality, doing things the right way.

Key Responsibilities.
Strong JavaScript experience including React.js
React Native experience is highly regarded
Experienced software engineer ASP.NET MVC + .NET Core.
Proven capability to take an architecture and flesh out a design and then construct a working piece of software that is built to a very high standard.
API development (as in have created API services and integration work from scratch).
Experienced in building RESTful/API services.
Working in Micro-services architecture.
Solid experience with databases, SQL Server as a minimum but other NoSQL experience would be a big advantage.
Experience in deploying and administering cloud-based or mobile applications.
Ability to lead and mentor more junior engineers
Articulate and able to explain concepts and design ideas.
Be able to draw up system designs and talk about trade-offs.
Experience in working in Agile Scrum.
Azure experience very much preferred.

If this sounds like your next challenge, please send your CV to rikki@hyre.com.au"	 - Sydney NSW	Front End Developer/Technical Lead - React+React Native - $140K + SuperHyre Pty Ltd - Sydney NSW$140,000 a year	Front End Developer/Technical Lead - React+React Native - $140K + Super
882	"Major Bank - Front Office Trading
Rates, FX and XVA
Senior Level Appointment - Director/VP
Major Bank - Front Office Trading
Rates, FX and XVA
Senior Level Appointment - Director/VP
Attractive Remuneration Package
An iconic banking institution, my client is seeking a front office desk quant to support trading, sales and I.T in the development of derivative pricing models for vanilla and exotic Interest Rates and FX models. The candidate will be working with a team of desk quants within global markets.
The applicant will be part of an independent team of quantitative modelling specialists responsible for the development of pricing functions. The team utilises a mix of academic and practical approaches to model development by drawing on current research within quantitative finance and existing models. There is an expectation to work and liaise with traders, other front office quants, IT support and regulators.

Most importantly, we are seeking analysts with strong experience in developing option pricing models for Interest Rates Options and or FX across linear and non-linear products. These can include but not limited to swaptions, Callable, Digital, Bermudans, TARN's etc. Lastly the candidate will also work with the XVA desk to build tools around FVA/CVA simulations

Ideal candidate will possess the following

At least 5 years of experience in front office quantitative analytics with strong exposure to interest rates or FX products
C++ programming skills. Any programming language will suffice so happy to speak to candidates with Python, C#, Java or C++ skills.
PhD in a quantitative discipline such as mathematics, statistics, engineering, physics or computational finance.
Strong and demonstrated derivative option pricing experience, this can include but not limited to Black Scholes, Hull White, Libor, GBM, SABR, Two Factor, etc.
Sponsorship is provided for the right candidate.

For more information please contact Maria Shevelev at Bluefin Resources on 02 9270 2612
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Sydney NSW	Director - Senior Quantitative Analyst (Rates, FX and XVA)Bluefin Resources - Sydney NSW	Director - Senior Quantitative Analyst (Rates, FX and XVA)
883	"THE COMPANY

This rapidly growing US business in the marketing space utilises Data Science as the drive of its core products and works with the largest retailers across the world.

It has a very innovative and collaborative culture and has great incentive programs and rewards for its teams. The business is on a huge growth curve hence the need has arisen for a Senior Software Engineer in Machine Learning/AI.

THE ROLE

This Senior Software Engineer - Machine Learning/AI is responsible for leading the development of optimisation projects in order to build products and platforms to grow its clients' businesses.

The day to day responsibilities involve programming, implementation of machine learning algorithms and systems and data modelling.

You will partner with Product Managers and General Managers to configure specs and engineer optimal products.

CANDIDATE PROFILE
Technical skills:
Extensive experience as a Software Engineer
Proficiency in R, Python or Java and SQL
Practical experience with machine learning and/or optimisation algorithms
Some experience with AWS is desired however not essential
Demonstrated experience within a big data environment is advantageous


You will also have the ability to work in a fast-paced environment and meet deadlines to myriad projects and be able to communicate effectively to stakeholders at all levels.

Experience and Education:
Bachelor's degree in science, mathematics, engineering, computer science
Significant relevant software engineering experience


APPLY

If you tick the boxes and you are interested in the role, click Apply Now or email Peter Duong at peter.duong@evolutionjobs.com.au, quoting reference 669542. Please note that only shortlisted applicants will be contacted.

Even if this role isn't perfect for you, I specialise in the Data Science market and have numerous other opportunities available that I would be keen to discuss with you. Please email me to learn more."	 - Sydney NSW	Senior Software Engineer - Machine LearningEvolution Recruitment Solutions - Sydney NSWPermanent	Senior Software Engineer - Machine Learning
884	"About Hyper Anna and our team:
We’re a rapidly growing startup in the artificial intelligence space – we’ve had lots of traction, are backed by VCs and we’re poised for a huge year. As part of this, we are expanding our engineering team to help us overachieve on our goals while building a sustainable product. Our team is super switched on yet pretty casual and flexible, and we pride ourselves on our diverse, inclusive workplace.

About the opportunity:
We’re looking for Full-Stack Software engineers to entrust with the interesting technical challenges involved in creating and growing our product. You’ll be working with devs from data science, data engineering, backend, web and UX backgrounds to build Anna, an automated data scientist who is already beginning to transform how businesses use data. You’ll also be a huge advocate for Scala or Javascript best practices, mentoring the team and helping to get the most out of our stack. If Anna were a person you’d be her doctor, personal trainer, and nutritionist.

Specifically for this role, we’re looking for someone:

With strong programming skills in Javascript and/or Scala.
Who delights in building great interfaces for users in the front end and/or for developers in the back end.
Enjoys leading and mentoring software engineering teams

Desirably, you’ll also be strong in one of the following areas:

Data: A fan of data science and algorithms, with a deep understanding of big data platforms, data storage and retrieval
Infra: Love devops and building infrastructure and deployment pipelines that make developers jump for joy
People: Love building and nurturing teams, getting them aligned and engaged with the challenges of the product, and creating an environment for success

A day in your life will include:

Being responsible for the development of high performance features, services and algorithms
Working closely with designers, engineers and data scientists to deliver best-in-class solutions
Being involved in software and service architecture
Designing and adopting strong engineering practices

About you:
You’re passionate, up to date on new technologies, and have really strong computer science and engineering fundamentals. You know when to obsess over details and when it’s time to ship. You love working in a team and helping others to grow with you. You’re someone who is laid-back and adaptable but wants to have an impact on the product you’re working on.

To be successful in this role you’ll also need to demonstrate the following:

Commercial experience in at least one of Azure, Ansible and Circle CI or other similar devops, CI and CD infrastructure
Experience with databases (SQL)
A solid background in computer science / software engineering skills and knowledge
A passion for machine learning, data, distributed computing and functional programming
Ability to work in an agile development environment
Tertiary qualifications in software engineering or related disciplines

In return you’ll have the opportunity to join our team at a pivotal stage of our growth! This means you’ll have access to real career opportunities, receive a competitive salary, and work as part of our team in our beautiful, centrally located office.

Sound like you?
Applying is easy. Send an email with your resume, website, Github account, links to apps or anything else you’re proud of.
We love to talk all things tech and we are passionate about connecting with awesome people."	 - Sydney NSW	Hyper Anna: Software Engineer (Full-Stack)AirTree Ventures - Sydney NSW	Hyper Anna: Software Engineer (Full-Stack)
885	"Amazing opportunity for a RPA Developer to join a well known global consultancy in Sydney CBD. The RPA developer will need to be passionate about emerging technologies and AI. This is your chance to partner with a market leading consultancy offering career growth and development.
With an expensive focus on AI, Machine learning, cognitive computing, advanced analytic and other emerging technologies, you will be part of an innovative, driven, dynamic team of professionals ranging from Data Scientists to behavioural economists. Together, you will be working together to digitise and automate client's decision processes.

As an RPA developer, you will be responsible for the below:
Identify and design appropriate automation workflows.
Implement the full life cycle of an automation solution: identify automation opportunities, gather requirements, and, develop, test and deploy automation solutions using industry leading RPA tools.
Develop scalable and efficient process automation and reusable components that can be leveraged across different lines of businesses.
Design, document, develop and execute test automation plans from business requirements.
Contribute to solution documentation to support solution transition for application maintenance.
Define, promote and utilise best practices for RPA capabilities.
Serve as a subject matter expert to others seeking to utilise RPA technologies to automate and streamline existing manual business processes.
Key requirements for the role:
A solid understanding of Australia's RPA vendors landscape.
Ability to complete functional and technical designs, code, unit test and documentation
Commercial experience use of at least one RPA tool such as Automation Anywhere, Blue Prism or UiPath.
A passion for new technologies and RPA latest trends
Skilled with a relevant programming language to RPA (.NET/Java would be ideal)
Excellent communication and stakeholder engagement skills
Proven experience in gathering requirements, performing analysis and providing recommendations to clients.


To apply please click apply or call Camille Vachon on +61 2 82893158 for a confidential discussion."	 - Sydney Central Business District NSW	RPA DeveloperRobert Walters48 reviews - Sydney Central Business District NSW	RPA Developer
886	"Credit Risk Model Development
North Sydney Location
Great salary package + Incentives
Quantitative Analyst - Auto Finance

Credit risk model development
North Sydney Location
Great salary package + Incentives
A leading Australian Financial Institution is seeking a quantitative analyst to develop forecasting and valuation models for auto finance portfolios through the use of advanced analytics. The successful candidate will work in a team of quantitative risk analysts and liaise with other key stakeholders to develop statistical models to ensure the residual value is correctly modeled.
Key duties include;

Develop, maintain and enhance of forecasting models to model vehicle valuation, provision and budgeting (linear regression, GLM, logistic regression and survival analysis.
Ensure resident value is updated and maintain risk databases
Liaise with other quant stakeholders to work on risk appetite and stress testing frameworks
Provide analytical capabilities to help the wider team for project based work and contribute to general efficiency and improvement
To be considered for the role

A degree in a numerate discipline; Mathematics, Statistics, Actuarial, Machine Learning (Hons or Masters will suffice)
Programming skills in SAS, SQL & R
2+ years commercial modelling experience
Ideally commercial credit risk modelling experience across scorecards, PD & LGD models
Commercial experience in the development of statistical models; linear regression, logistic regression and decision trees
Strong communication skills
This is a great opportunity to join one of Australia's largest financial institutions. For more details, please contact Maria Shevelev on 02 9270 2612 or alternatively apply online.
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Sydney NSW	Quantitative Analyst - Credit Risk (Auto Finance)Bluefin Resources - Sydney NSW	Quantitative Analyst - Credit Risk (Auto Finance)
887	"Salaries from $100k - $120k plus super

The Company

Join one of Sydney's fastest growing data science start-ups as a React Developer and help solve first time problems with the latest JavaScript tech.

You'll join a small cross-skilled development squad where you’ll get to work with some of Australia’s best software engineers, data scientists and UX’ers on a state of the art AI product.

Your Role

Around 50% of your workload will be focused on data visualisation using D3.js, the other half of your time will be developing pixel-perfect User Interfaces with HTML5, CSS3 and JavaScript.

Day-to-day your primary framework will be React but we're happy to consider people whose backgrounds are more focused on other frameworks like Angular or Vue.

Key skills:

You'll need significant prior experience working as a Front End Developer in a product-build/SaaS environment and a working knowledge of:
JavaScript & React (or another framework)
CI/CD
Agile/SCRUM
AWS/Azure
For more information on this and other Front End React Developer roles in Sydney, either apply via this advert or contact Jay@theonset.com.au"	 - Sydney NSW	React DeveloperOnset Group Pty Ltd - Sydney NSW$100,000 - $135,000 a year	React Developer
888	"About Hyper Anna and our team
We’re a rapidly growing startup in the artificial intelligence space – we’ve had lots of traction, are backed by VCs and we’re poised for a huge 2018. As a part of this, we’re looking for great people to help us overachieve on our goals to delight our customers whilst building a sustainable and sticky product. Our team is super switched on yet pretty casual and flexible, and we pride ourselves on our diverse, inclusive environment.
About the opportunity
We’re looking for a Senior UX / UI Designer to entrust with the interesting design challenges involved in creating and growing our AI product. You’ll be working with devs from data science, data engineering, backend, web and UX backgrounds to build Anna, an automated data scientist who is already beginning to transform how businesses use data. You’ll be a huge advocate for user experience best practices and mentoring the team to helping them to put themselves into the shoes of the customer. If Anna was a person, you’d be her communications coach, life mentor and image consultant.

We’re looking for someone with:

A passion for data, analytics and data-driven decision making
Familiarity with design and prototyping tools (Adobe suite, Sketch, or similar)
Commercial experience in designing, building and shipping applications or software
Exposure to front-end programming (HTML, CSS, Javascript) and data visualisation tools/libraries (Highcharts, D3)
Qualifications in HCI, Design, design computing, data visualization or related disciplines
A particular understanding or interest in how to best represent and communicate data analysis and insights
An interest in interaction, visual and UX design, as well as the ability to geek out and implement your designs in code

A day in your life will include:

Contributing to strategic product thinking and refining these concepts into something that creates value for our users every day
Working closely with designers, engineers and data scientists to deliver solutions that delight
Running workshops to draw out ideas, then communicate plans and align team members on the vision
Being involved in the full life-cycle of delivery, from ideation, discovery, prototyping, implementation and testing through to collecting data and feedback on features

About you
You’re passionate about new technologies and have a really strong understanding of what makes users tick, backed up by a grasp of the best practices in visual and UI design and development. You know when to obsess over details and when it’s time to ship. You love working in a team and helping others to grow with you. You’re someone who is laid-back and adaptable but wants to have an impact on the product you’re working on.
In return you’ll have the opportunity to join our team at a pivotal stage of our growth! This means you’ll have access to real career opportunities, receive a competitive salary, and work as part of our team in our beautiful, centrally located office.
Hyper Anna is an open and inclusive employer. We never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.
Sound like you?
We love to talk all things tech and we are passionate about connecting with awesome people."	 - Sydney NSW	HyperAnna: Senior UX / UI DesignerAirTree Ventures - Sydney NSW	HyperAnna: Senior UX / UI Designer
889	"Join a close-knit team and global organisation passionate about making the world a better place
Work on some of Australia’s and the world’s most challenging, interesting and meaningful projects
Enjoy flexible work arrangements while continuing to grow your career
The Role
Put your innovative thinking, technical excellence and business skills into high gear. When you join a company that’s building a better world, your opportunities are unlimited. At AECOM, we design, build, finance, operate and manage projects and programs that unlock opportunities, protect our environment and improve people’s lives. Every day our team is exploring new possibilities for a better world. Cleaner transportation. Healthier environments. Resilient cities. Greener infrastructure.
Our environment team helps private and public sector clients in Sydney, Australia and around the world deliver for their stakeholders while achieving compliance, promoting resilience and reducing, or eliminating, impacts and risks to our communities and our natural environment
Job Details
Reporting to the Workgroup Manager - Geosciences and Remediation Services, you will manage and contribute to contamination assessments and remediation projects of varying size and complexity. With an uncompromising commitment to health and safety, client service and technical excellence, you will be an experienced environmental engineer or scientist, at ease preparing reports, leading field work teams, liaising with subcontractors, communicating with clients, preparing tenders and promoting innovative solutions for your clients. You could be working on:
Preliminary and Detailed Site Investigations
Remedial Action Plans
Site Validation Reports
Waste Classifications
Site supervision and contractor management
Supporting our Accredited Auditors on a range of site audits in NSW, SA, VIC and WA.
About You
Bachelor’s degree in an appropriate discipline such as environmental science, engineering, geology, or earth science
Minimum 6 years of experience in a consultancy environment, specifically contaminated land assessment and remediation
Technically strong in preliminary and detailed site investigations for soil, vapour, and groundwater
Experience in data management software (ESDAT / Equis) and preparation of environmental reports
H&S training including: First Aid, NSW Construction Induction, and preferably 24 or 40 hr HAZWOPER
Experience in site Audits and working as an Auditor’s assistant (preferred)
Why Work at AECOM?
AECOM is a collaborative force of world-class innovators - bright, creative, quirky and curious individuals - inspired to transform our world for the better.
We’ve been recognized 4-years running by Fortune magazine as a World’s Most Admired Company. We provide a diverse and inclusive work environment and offer many benefits to ensure your professional development and wellbeing.
Flexible start and finish times, working from home, part time and job share options
State of the art, modern, energy-efficient and sustainably designed CBD offices
Professional and technical development opportunities
Paid Parental and Partner Leave
Purchased additional annual leave + salary packaging
Wellbeing benefits e.g. workplace massages, gym/ health insurance discounts, vaccinations
Employee stock purchase plans
Study assistance
Corporate employee discounts from up to 400 retailers
Professional memberships"	 - Sydney NSW	Senior Environmental Scientist – Contamination Assessment & RemediationAECOM3,441 reviews - Sydney NSW	Senior Environmental Scientist – Contamination Assessment & Remediation
890	"Job Description:About IntellifyIntellify is a data science and machine learning consultancy who helps our customers to increase their growth, operate more efficiently and build competitive advantage. Our team consists of leading data scientists, machine learning engineers and consultants that extensively use advanced (statistical) machine learning and optimisation techniques to create state-of-the-art solutions for business. As an emerging AWS consulting partner, we have the ability to scale our solution to any needs through their cloud platform.About the OpportunityAs we are growing at a rapid speed, we are seeking a senior full-time data scientist/machine learning engineer who has extensive experience in data science, machine learning and/or statistical modelling as well as programming. As part of this role, you will supervise and manage junior data scientists, and work on development to build data science solutions using a combination of the latest technologies and business strategies.With a startup culture and applying cutting-edge technology to real-world business problems, you have the opportunity to drive impact at some of Australia’s leading startups and enterprises as well as to learn and grow within a team of like-minded data scientists. Our client problems have ranged from pricing, inventory and workforce optimisation to computer vision applied to radar data for predictive maintenance. The work is varied and challenging, and will require someone who is dynamic in their thinking as well as willing to explore and try new ideas.Being a senior data scientist at Intellify you are charged with both being a mentor and learning from fellow specialist data scientists in an ever evolving and improving atmosphere. We want to see you thrive professionally and personally as we create a leading data science, machine learning and AI company of the future.What we offerThis is a full-time permanent role. This role will provide a unique opportunity to work in a collaborative team and learn from experienced data scientists, so you can advance your knowledge and get hands-on experience with state-of-the-art machine learning methods. Our salaries are competitive, and we offer flexible working hours. We also believe great data science comes from great teams, so invest continuously in upskilling and cross-training our data scientists, with lunch & learn sessions, training courses and certifications, and an opportunity to be a core part of our data science and machine learning communities. Furthermore, we offer the following:1) 10 x paid days of professional development per year (attend/ speak @ conferences, undertake courses and certifications)2) $2,200 Toolkit allowance to go out and buy your own tech3) Profit sharing4) Work with high-profile clients5) A defined career path with your 1-1 mentor6) Great team culture7) Have an impact in a small team where there is no politics8) Flexible & inclusive work-environment9) Work closely with AWS using cutting edge cloud technologiesRequired Skills: A computer science, robotics, maths, statistics, physics or related degree (graduated Bachelors, MSc, PhD or last year MSc/PhD student)5+ years of applied industry machine learning, optimisation and/or statistics experienceStrong Python or R programming experience and related data science libraries (such as scikit-learn, Pandas, Tensorflow/Keras)Strong SQL database and code versioning (e.g., Git) skillsGood software engineering principlesProject management / team management experienceExperience with data visualisation tools or frameworks i.e. tableau, D3.js, ggplot2 etc.Desirable skills: Knowledge or experience of software engineering practicesKnowledge or experience on time series/product forecasting/recommender systemsKnowledge of deep learning/neural networksExperience working with web development technologiesExperience working with cloud technologies i.e. AWS / Microsoft / Google Cloud.Portfolio evidence of your previous work is appreciated (i.e. blog, github repository, conference presentations etc).How to ApplyIf you wish to take the next step in your career working and learning with the best in an innovative data science company, please click on ""Apply now"" and include:Your CVYour portfolio of projects (eg GitHub, blog site etc)Desired salaryYour availabilityBrief details (3-4 sentences) of either:A machine learning or data science project you have developed or delivered previously; orPrevious team leadership experience, where you worked with a team to deliver a project.We are looking forward to hearing from you.*** STRICTLY NO AGENCIES ***Please note that our Company Policy dictates direct recruitment only.Job Types: Full-time, Part-timeSalary: $120,000.00 to $160,000.00 /yearExperience:machine learning, optimisation and/or statistics: 3 years (Required)"	 - Sydney NSW	Senior Data Scientist/ Machine learning engineerIntellify - Sydney NSW$120,000 - $160,000 a year - Full-time, Part-time	Senior Data Scientist/ Machine learning engineer
