	description	location	salary	title
1322	"Job Number: 20298
Position Title:
External Description:
Build your IT/Technology career with a data, technology and innovative market leader
Excellent training and development opportunities
Amazing company benefits and rewards
Are you passionate about technology and keen to learn and develop an IT career? Do you love a challenge? Are you a high achiever? Do you like dealing with people? If so.....we have a fantastic opportunity for you!

Your journey at Equifax is focused on helping you to become an IT professional, we have training workshops with experts and we offer you solid career plans tailored to your skills and where you want your career to go. We want to bring the best out in you and provide a comfortable environment.

Why apply for this opportunity and join Equifax?
Be part of a winning team and a great culture
Best in class on the job training
Ongoing development and career progression
Work for a multinational, award winning company


Day to day on the job learning includes:
Short and long-term solutions to information technology
Application Development and Infrastructure
Systems Architecture
Network Systems
Reviewing IT requirements and business processes like codes, tests, debugs and software solutions
Analyses, maintain, test and integrate application components
Build and maintain knowledge
Pro-actively source for and build relationships with other teams.

Simply put, the desired skills are:
A can do attitude
Passion for IT/Technology
Driven and passionate individual
Great interpersonal skills and a passion for people
Exceptional time management skills and be a committed and dedicated professional who will devote the time to fulfil position requirements
Ability to work in a team
Problem solver and quick learner
The ability to negotiate, persistence and decision-making skills
Attention to detail and the ability to create effective solutions.

A little bit about us

Equifax powers the financial future of individuals and organisations around the world. Using the combined strength of unique trusted data, technology and innovative analytics, Equifax has grown from a consumer credit company into a leading provider of insights and knowledge that helps its customers make informed decisions. The company organises, assimilates and analyses data on more than 820 million consumers and more than 91 million businesses worldwide, and its database includes employee data contributed from more than 6,600 employers. Customers are at the centre of everything we do.

Equifax is currently ranked 687 in top Fortune companies and earns more than US$3 billions annual revenue globally. Around the world, we have 10,300 talented employees working for Equifax and we are currently looking for university graduates to join Equifax.

Primary Location:
AUS-Sydney-90-Arthur

Function:
Function - IT Development and Client Services

Schedule:
Full time

City: Sydney
Location_formattedLocationLong: Sydney, New South Wales AU
State: New South Wales
Community / Marketing Title: Graduate Technical Analyst
Company Profile:
Requisition Number: J00071964
EEO Employer Verbiage: <p>Equifax is an Equal Employment Opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.</p>"	 - Sydney NSW	Graduate Technical AnalystEquifax528 reviews - Sydney NSW	Graduate Technical Analyst
1323	"Job Category
Customer Success Group


Job Details
S alesforce Experience Design is a group of passionate designers who build transformational products and experiences by turning human insights into business impact at Salesforce scale.
Playing an integral part in Cloud Services, we partner alongside Service, Sales, Marketing, IT, and Human Capital Management Lines of Business across all industry verticals to help customers unleash the full power of Salesforce through a design-centric approach delivering useful, usable and desirable experiences'

Our work environment appeals to self-motivated, flexible team players that have great interpersonal skills and lots of curiosity. We believe in peer relationships rather than hierarchies; in teams rather than lone thinkers. Salesforce is all about an open collaborative approach and we think it is the key enabler for us to deliver innovative, ground-breaking work.

As part of Salesforce Cloud Services Group (CSG), our designers follow a consultant mindset including working with different Salesforce colleagues across various engagements, willingness to travel when required and understanding the value of working on site.


Salesforce has been ranked the world’s #1 most Innovative Company by Forbes for 2017, and our core value of Innovation drives our work each day — along with our values of Trust, Growth and Equality.

Role Description

We are looking for a passionate and pragmatic User Interface Designer who is eager to join a fun, collaborative and innovative team. His/Her role is to translate user experience outputs into visual representations that combine best in class industry practices with user-specific needs, while being cognizant of client brand standards. They drive concepts and ideation, and visually deliver insights which generate empathy, emotion, and engagement. The User Interface Designer can lead various activities throughout a project lifecycle and collaborates extremely well with User Experience Designers.

Key Accountabilities

Success will be measured by your contribution and collaboration within the Experience Design group as well as within projects—working with teams and customers to create successful outcomes and ensure the highest level of customer satisfaction. Specifically, your areas of focus will be: actively participating in the Salesforce culture, ensuring your skills and role requirements are continuously met, and assisting with Experience Design activities throughout a project’s lifecycle.
Demonstrate a solid understanding of visual design, including system thinking and visualization of concepts
Create strong concepts during ideation process
Deliver insights about people and behavior in a way that generates empathy, emotion, and engagement from the client and design team through visual and verbal storytelling
Understand the visual limitations and opportunities of various solutions
Communicate conceptual ideas, detailed design, and design rationale effectively both verbally and visually
Contribute to a variety of experience design activities for client-facing workshops, audits, and stakeholder interviews
Work closely with development teams to ensure that design specifications are implemented
Identify key industry and technological trends
Build and maintain strong working relationships with colleagues, clients, and key stakeholders
Respond positively and calmly to shifting priorities, demands, and timelines
Participate as a contributor with an interdisciplinary team that includes other designers, business analysts, technical and functional architects, and software developers
Collaborate effectively with remote team members
Represent Salesforce’s vision and values by ensuring all Salesforce certifications and coursework is met, as it pertains to the Experience Design group requirements

Basic Requirements
 A minimum of 3-5 years in-depth knowledge and experience with a Bachelor degree in a design-related discipline
Knowledge and experience with driving and applying user-centered design processes while working collaboratively with customers, along with cross-functional teams
A stellar portfolio with a focus on interactive/digital brand experiences
Knowledge of web-based technologies and their impact on the feasibility of design solutions
Experience using design and prototyping tools, such as Adobe Creative Suite, Sketch, Axure, InVision, Marvel, Proto.io, etc.
Aware of design, experience, and interaction trends and their impact on industries
Creative problem-solver with the ability to work with a blank slate and inspire others
Ability to pivot and navigate dynamic and changing situations
Strong communication skills - written, verbal, presentation
Proactive, self-sufficient and professional, with strong organizational and time management skills
Passionate and enthusiastic about delivering design and user experience excellence
Willingness to travel up to 50% of the time

Preferred Requirements
Design consulting background a plus
Knowledge or experience using Salesforce products
Experience with Microsoft Dynamics, Oracle, SAP or other enterprise software experience
Experience working across a variety of industries, including B2B and B2C

Salesforce, the Customer Success Platform and world's #1 CRM, empowers companies to connect with their customers in a whole new way. The company was founded on three disruptive ideas: a new technology model in cloud computing, a pay-as-you-go business model, and a new integrated corporate philanthropy model. These founding principles have taken our company to great heights, including being named one of Forbes’s “World’s Most Innovative Company” five years in a row and one of Fortune’s “100 Best Companies to Work For” eight years in a row. We are the fastest growing of the top 10 enterprise software companies, and this level of growth equals incredible opportunities to grow a career at Salesforce. Together, with our whole Ohana (Hawaiian for ""family"") made up of our employees, customers, partners and communities, we are working to improve the state of the world.




Posting Statement

Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay fees to any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org."	 - Sydney NSW	UI DesignerSalesforce415 reviews - Sydney NSW	UI Designer
1324	"Partner with key business stakeholders
Central CBD offices
Leadership oppportunity
Our client is considered a specialist in the ANZ market with a focus on Retail Banking & Wealth Management.

A senior finance business partnering role has been created for a commercially astute and energetic individual. Leading a small team of finance analysts you will provide financial leadership to the business through understanding and interpretation of financial results and business trends. The role delivers insights for costs to the Technology division across the group. In particular you will work closely with other finance partners to develop and deliver in depth performance reporting, planning, forecasting and scorecard development.

The successful candidate will demonstrate strong business acumen and be able to understand the business and execute business plans to maximise performance. You will have the capacity to challenge both the business and finance leaders to deliver desired finance outcomes. Specific role requirements include:

Technology Finance experience and a track record of leading small finance teams
Open to industry background (however Financial Services preferred
Qualified CA/CPA/CIMA qualified
7 - 10 years experience in commercial and financial management
Outstanding communication and stakeholder engagement skills

For further information on this role or to confidentially apply, please contact Stuart Soper on 02 8227 9200 or apply directly via the Apply for this job button. Only WORD FORMAT resumes will be accepted."	 - Sydney NSW	Senior Finance Business Partner - Technology FinanceEthos BeathChapman - Sydney NSW	Senior Finance Business Partner - Technology Finance
1325	"Tier-1 global business

Data-driven business startegy

About Our Client
Our client is an exciting, fast-paced organisation who pride themselves on their forward thinking business and their rewarding culture. Number one in their field, they are a globally recognised brand that service thousands of consumers and partners. They are currently undergoing a phase of growth and as such have an opportunity for a Digital Analyst to join their innovative Analytics team.

Job Description
Reporting to the Head of Digital, the Digital Analytics & Optimisation Manager will be providing the business with detailed reporting, analysis and insights, in order to optimise the online customer journey. Your key responsibilities will include, but not limited to:

Conducting detailed analysis to provide insights optimising the digital strategy;
Analysing website and mobile data including traffic, user experience and conversion using Adobe Analytics;
Continuously tracking digital analytics and identifying gaps in the customer journey flow to suggest commercial solutions;
Identifying opportunities and areas of improvement;
Conducting testing when required.
The Successful Applicant
The successful candidate is dynamic Digital Analyst with a strong business acumen along with the following skills:

Proven experience with web data and analytics, tracking methods, and testing methodologies;
Proven track record of providing insights to optimise digital strategies based on quantitative data analysis;
Excellent problem solving skills and outstanding analytical skills;
A sound knowledge of the digital space along with a commercial mind-set;
Excellent communication skills and strong stakeholder management skills.
What's on Offer
Unique growth opportunities within a big name brand;
Working within an innovative team;
Convenient location;
Dynamic and vibrant culture.
Contact:
Helene Zannou"	 - Sydney NSW	Digital Analytics & Optimisation ManagerMichael Page168 reviews - Sydney NSWPermanent	Digital Analytics & Optimisation Manager
1326	"WHY JOIN?

Australian Hyper-Growth Startup - Head Office in Sydney
Winner of Westpac Innovative Business of Tomorrow 2018
No. 5 on Forbes Cloud 100 for 2018: Rising stars
Deloitte's #25 Fastest Growing Technology Startups in Aus 2017
Raised $25M Series A Round from OpenView Venture Partners
Global Growth across APAC, America and EMEA.
Make a genuine impact on the growth of Deputy and influence how processes are established, in an agile and supportive environment as we scale internationally!

SUMMARY
You will be our first Big Data Engineer, working with the Head of Data Science. Right now, we have an assorted data pipeline, you get a chance to build the pipeline from scratch which will scale as the company grows.

THE ROLE
You will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams.
YOU
Are an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. As an experienced Data Engineer you will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. You must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. You will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.

RESPONSIBILITIES
Create and maintain optimal data pipeline architecture,Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
Work with stakeholders including the Engineering, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Keep our data separated and secure across national boundaries through multiple data centers and AWS regions.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Work with data and analytics experts to strive for greater functionality in our data systems.
QUALIFICATIONS
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Strong project management and organizational supporting and working with cross-functional teams in a dynamic environment.
We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field.
You should also have experience using the following software/tools:
Experience with big data tools: Hadoop, Spark, Kafka, etc.
Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.
Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.
Experience with AWS cloud services: EC2, EMR, RDS, Redshift
Experience with stream-processing systems: Storm, Spark-Streaming, etc.
Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala, etc.
PERKS

* Hack Days * Training * Career Development * Flexible Work * Catered lunch * Team Building Events *

WANT TO KNOW MORE?

At Deputy we’re on a mission to change the way the world works. Since 2008 over 100 million shifts have been rostered on Deputy, in over 100 countries, and across 245 different industries. We were #25 in Deloitte’s Fastest Growing Tech Startups, winner of Westpac’s Innovative Business of Tomorrow 2018, and #5 in Forbes’ Cloud 100 2018. And we’re only just getting started.
We’re making it easier for businesses and teams to roster staff, manage leave, complete payroll and take the admin out of work so that our customers can focus on doing what they love. We hire amazing people to do what they’re best at, and work with some incredible businesses all around the world.

Check out these videos: Deputy Explained, #DeputyDays

Check out why our employees and customers love us: Jess (Sales) Hannah (UX/UI Design), Louis (Head of Mobile), GetApp and G2Crowd.

Interested? Apply now"	 - Sydney NSW	Big Data Engineer - High Growth SaaSDeputy - Sydney NSW	Big Data Engineer - High Growth SaaS
1327	"With excellent brand recognition, this growing hospitality business has become a leader in their industry. With exceptional strategic innovation and a high calibre leadership team, the business continues is on a steep growth trajectory. This business will prove an exciting, fast paced and challenging environment which will allow the right candidate to thrive in.

Reporting to the CFO, the Senior Auditor will be responsible for managing a variety of internal audits including compliance audits and business process reviews. This role will be instrumental in providing independent, objective and insightful assurance and insights into risk management in order to improve the efficiency and effectiveness of operations and the internal control environment. Key to the role will be developing trusted relationships at all levels across the business and promoting and maintaining a positive and transparent audit culture throughout the organization.

The successful candidate will be CPA/CA/CIA qualified with a strong background in internal audit or risk consulting, and a thorough understanding of a range of strategic, financial and operational process risks and controls. Ideally you will be a high potential Senior Analyst or a Manager in a CA firm or have been an Internal Auditor in a leading and complex business. Communication and influencing skills must be a key strength, as your ability to engage and build relationships with executives and staff will be critical to your success. You will have proven experience of reporting and presenting to senior management and have the ability to progress to a senior level.

To apply please forward your details to Duncan McNeill by clicking on the Apply button below."	 - Sydney NSW	Internal Auditor - Private Equity - Hospitality GroupPerceptor - Sydney NSW$120,000 a year	Internal Auditor - Private Equity - Hospitality Group
1328	"You will be the first Big Data Engineer, working with the Head of Data Science. Right now, this organisation have an assorted data pipeline, you get a chance to build the pipeline from scratch which will scale as the company grows.
THE ROLE
You will be responsible for expanding and optimizing their data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams.
YOU
Are an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. As an experienced Data Engineer you will support software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. You must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. You will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.
RESPONSIBILITIES
Create and maintain optimal data pipeline architecture, sssemble large, complex data sets that meet functional / non-functional business requirements.Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.Work with stakeholders including the Engineering, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.Keep data separated and secure across national boundaries through multiple data centers and AWS regions.Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.Work with data and analytics experts to strive for greater functionality in data systems.
QUALIFICATIONS
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.Strong analytic skills related to working with unstructured datasets.Build processes supporting data transformation, data structures, metadata, dependency and workload management.A successful history of manipulating, processing and extracting value from large disconnected datasets.Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.Strong project management and organizational supporting and working with cross-functional teams in a dynamic environment.We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field.You should also have experience using the following software/tools:Experience with big data tools: Hadoop, Spark, Kafka, etc.Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.Experience with AWS cloud services: EC2, EMR, RDS, RedshiftExperience with stream-processing systems: Storm, Spark-Streaming, etc.Experience with object-oriented/object function scripting languages: Python, Java, C++, Scala, etc."	 - Sydney NSW	Big Data Engineer – SaaSJessica Haines - Independent Contractor - Sydney NSW	Big Data Engineer – SaaS
1329	"Credit Risk Protfolio Management, Leading Big 4 Bank, CBD Based


Your new company

A customer focused organisation who are active in all market segments with lending diversified between the Corporate, Business, Rural, Housing and Personal markets, including the full range of deposit products. A market leader with a great culture and working environment.


Your new role

The key focus of this AD role is to efficiently manage a portfolio of Corporate and Institutional clients, including the origination process for new transactions and the ongoing monitoring and management of the client portfolio as the primary credit analyst. You also will be be responsible for the development of sector policies and working with the Industry Head to grow and expand the existing portfolio within the current Risk Framework. By utilising your industry knowledge and expertise to deliver value added insights and research that can be used by both our customers and internal stakeholders and ensure that all aspects of the credit process, including the required due diligence, are properly executed.


What you'll need to succeed

Your previous experience in Corporate and Institutional banking includes managing the existing portfolio and handling complex credit proposals and risk assessment will be crucial to your success. You will need to have at least 5 years' experience in credit risk management especially in Infrastructure and Utilities Industry. Strong communication and interpersonal skills is required. You will also have the advantage of working with a strong leadership team to assist with achieving targets and goals.


What you'll get in return

In return for your extensive corporate banking experience you will be rewarded with an attractive package and bonus scheme and the opportunity to gain long term career progression with work life balance.


What you need to do now
If you are interested in this role, click apply now to forward an up to date copy of your CV to email: Selia.Chen@hays.com.au."	 - Sydney Central Business District NSW	Associate Director-Corporate BankingHays613 reviews - Sydney Central Business District NSWPermanent	Associate Director-Corporate Banking
1330	"The fastest growing start-up company in Australia is seeking a Business Intelligence Developer to join their Product and Finance team in Sydney to help drive effective outcomes and efficient processes. The role requires you to work closely with the software engineering team to deliver objectives.
Key Responsibilities:

Generate business reports for the Group Financial Controller team
Work alongside other teams to deliver the company’s vision
Understand the concepts of a start-up business and bring insight to the team
Using both data and analytics to achieve business and customer objectives

Key Requirements:

6+ years of experience in a Business Intelligence/Technical Business Analyst role or equivalent
Essential SQL knowledge including MySQL, PostgreSQL, focusing on data and analytics
Proficient in Tableau or Looker
Innovative mind with strong exposure to start-up environments
Excellent communicator that can deliver in a clear, concise and logical manner
Understanding of Python coding language is highly desirable
Experience with Elasticsearch is beneficial

Successful candidates will be provided with great benefits including share schemes, job-related training and opportunity to travel extensively including to UK, EU, and US.

To apply please click apply or call Edward Khuu on +61 2 82893124 for a confidential discussion."	 - Sydney Central Business District NSW	Business Intelligence DeveloperRobert Walters48 reviews - Sydney Central Business District NSW	Business Intelligence Developer
1331	"Tell me a story with data

A leading financial services organisation are looking for a BI Analyst/ Qlikview Developer who are looking for a Qlikview specialist who can help bridge the gap between the business and the tech. Providing key insights to the senior stakeholders using a blend of data visualisation and commercial acumen.

This organisation are at the forefront of technology and and are looking for someone who can also engage with the developers and engineers, so python experience would be great!

The ideal candidate will have
Strong experience with Qlikview is essential and non negotiable
The ability to produce engaging reports and present them to senior stakeholders
Excellent communication skills
Ability to multitask and work in fast paced environment
Must have sql experience
In exchange you will be working at one of the leading financial institutions in the world. This is organisation has an impeccable reputation for hiring the best and the brightest. In addition they have a enviable development scheme and fantastic culture.

Apply now or for a chat about career options contact Leon via email on lyoung@morganmckinley.com.au

Morgan McKinley is acting as an Employment Business in relation to this vacancy."	 - Sydney Central Business District NSW	Qlikview DeveloperMorgan McKinley19 reviews - Sydney Central Business District NSWContract	Qlikview Developer
1332	"Highly reputable medical device company
Report to an inspiring industry leader
Start ASAP, 6-month contract view to go permanent
About the company
World leader in the provision of medical devices and consumables. They aim to make medical products that are practical to use, and to develop medical services that help people live life to the fullest. With a longstanding commitment to offer products that are as safe, patient-friendly wit the view to reduce the risk to patients and medical practitioners



About the opportunity

This newly created role will bring together expertise in sales coordination, analytics, account management, client engagement, and business insights. You will report into the Business Director and support the sales and marketing teams. Having exposure across the business and supporting business objectives you will have the opportunity to be hands on in your execution.



Duties

Analyse sales, inventory, supply chain and promotional data to identify opportunities to drive revenue
Nurture and build relationships with internal and external
Provide insights to internal and external stakeholders to grow client partnerships



Skills and Experience

Previous experience as a Sales Coordinator, Inside Sales, Product Specialist or Business Insights Analyst
Managed major data collection, cleansing and analytics
Previous experience in servicing internal or external clients
Experience using Excel and SAP



Culture

A company that is committed to quality work, high standards of endeavour and co-operation which reflects in the collaborative and high performing culture.



Benefits

Generous Salary base
Immediate start 6-month contract
Work with a highly influential leader in the healthcare industry
Collaborative culture



How to Apply

Click apply or contact Gabby Norton, Recruitment Consultant on 02 8877 8717 for a confidential discussion.



About us

Pharmaceutical & Medical Professionals, a Healthcare Professionals Group business. Recruiting all positions, at all levels, into biotechnology, medical devices, pharmaceutical and scientific companies. For more pharmaceutical or medical related job opportunities visit www.pmpconnect.com. For other healthcare related job opportunities visit www.hpgconnect.com"	 - Sydney NSW	Sales Coordinator- Medical Device- Macquarie ParkPharmaceutical & Medical Professionals - Sydney NSWContract	Sales Coordinator- Medical Device- Macquarie Park
1333	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential? An exciting opportunity has become available for a Account Analyst role to be based in our Head Office in Sydney. This role will support the Account management team in developing and executing business strategies to achieve company performance targets.

In the role of Account Analyst, your key accountabilities will include:
Support the implementation of account plans to maximise volume, profit and share performance.
Manage operational execution of Cycle Plan Activities and Projects on time, on quality, and on budget.
Review and analyse the effectiveness of account activities, providing insights and recommendations for future success.
Ensure accurate inputs and assumptions are captured to support demand planning and forecasting and deliver on targets.
Assess business performance of BATA and competitors in key accounts in order to enhance effectiveness of trade programs.
Provide administrative support to management team as required.
About You:
You should ideally possess the following attributes:
At least 1-3 years’ experience in a Trade Marketing or Analyst role
Strong numerical and analytical ability to identify trends, issues and opportunities and translate these into insightful & compelling commercial stories and recommendations
Ability to effectively plan, organise and prioritise
Strong verbal and written communication skills
Ability to build and leverage working relationships with customers and internal stakeholders
Resilience, positivity with a ‘can do’ attitude.


British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Account Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Account Analyst - Sydney
1334	"Job Number: 16470
Position Title:
External Description:

As a Technical Analyst you will identify, define, and develop solutions to business problems, resolve technical queries, and assist with the on-boarding of new clients. The key responsibilities in this role include customer on-boarding and 2nd level support for a variety of software applications within Equifax.

The Technical Analyst will work collaboratively within the framework of a dedicated Operations team which includes Developers, Testers and Business Analysts as well as interacting with stakeholders. The Technical Analyst may be required to work on project tasks from time to time and will need to interact with the active project team. Reporting into the Software Development Team Leader as part of the Operations Team, the Technical Analyst will be in a position to assist the needs of not only the business but our project team's deliverables.

Your responsibilities in this role will include:

Technical Support & On-boarding

Responding to technical issues from external clients and internal teams in a timely manner whilst maintaining a high level of customer satisfaction
Completing technical tasks
Managing incidents and support queries at the 2nd level
Creating and maintaining business-related queries including, but not restricted to, running queries on Databases, Splunk and ServiceNow
Documentation
Development of technical documentation in line with the tasks they perform
Updating relevant technical documentation and reports on application changes and requests
Project documentation and testing documents where applicable
Liaising with developers and analyst to document existing data and application systems
Testing and Quality Assurance
Maintaining a high standard of quality assurance on all tasks, with regards to both accuracy and timelines
Ensuring all data and information are consistent and accurate

Essential skills required for this role:
Technically competent with:
XML, XSLT, XSD, WSDL
SQL (DB2)
MS Excel
Excellent written and oral communication skills
Strong troubleshooting, analytical, and problem-solving skills
The ability to prepare technical documentation and communicate complex technical ideas in a timely manner
The ability to multitask and manage multiple deliverables in a fluid environment
Be energetic and a fast learner

Desirable skills for this role:
Exposure to Agile practices and JIRA
Splunk experience
Programming language skills - Java or another high-level language
Have worked with Java web applications in general

A little about us ...

Equifax is a global leader within information solutions with revenues more than three billion dollars. Founded over 100 years ago we are now 10,000+ employees strong, across 24 countries. Equifax uses data, analytics and technology to provide superior products. The company organises, assimilates and analyses data on more than 820 million consumers and more than 91 million businesses worldwide. Equifax powers the financial future of individuals and organisations around the world. Equifax has grown from a consumer credit company into a leading provider of insights and knowledge that helps its customers make informed decisions. Customers are at the centre of everything we do.

This really is a great opportunity to join an industry leader not only in the local market but the global market. We are a fun, energetic, adaptable and professional team who love what we do. It is an opportunity to work in a fast-paced environment and there are extensive career progression opportunities available within a global company.

If you feel you have the required competencies to fulfil our needs, we encourage you to apply today!

Primary Location:
AUS-Sydney-90-Arthur

Function:
Function - IT Product Engineering

Schedule:
Full time

City: Sydney
Location_formattedLocationLong: Sydney, New South Wales AU
State: New South Wales
Community / Marketing Title: Technical Analyst
Company Profile:
Requisition Number: J00062635
EEO Employer Verbiage: <p>Equifax is an Equal Employment Opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.</p>"	 - Sydney NSW	Technical AnalystEquifax528 reviews - Sydney NSW	Technical Analyst
1335	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential?

The role of the Insights & Reporting Analyst is to manage South Pacific above market reporting, ensuring End Market reports, data collection tools and dashboards are generated and delivered accurately and reflects the latest available market insights using advanced Excel (including VBA) skills to provide deeper understanding of End Market and competitor in market performance.
The role should support the South Pacific SP&I manager in successfully managing, uploading and maintaining volume inputs into BPC (Excel base reporting system) for the South Pacific Markets (Papua New Guinea, Fiji Islands, Solomon Islands and Samoa).
ii. Knowledge, Skills & Experience Required: Need to align with global competency
Bachelor’s degree in business or related discipline.
Advanced excel skills including VBA.
Background in statistical and quantitative analysis, preferably within an FMCG Marketing or Supply
Strong strategic analytical abilities - identify trends, risks and opportunities, and translate these into insightful and compelling recommendations.
Ability to effectively plan, organise and prioritise
Strong interpersonal and relationship building sklills
Ability to influence stakeholders and deliver cross functionally
Good Microsoft Office skills (Word & PowerPoint)
Experience in SQL is an added advantage
British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Insights and Reporting Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Insights and Reporting Analyst - Sydney
