	description	location	salary	title
1391	"Great Company Culture

Global Business

About Our Client
Ford is investing more in R&D in Australia than any other auto-maker, including $2 billion in R&D between 2010 and 2016 and uniquely capable of developing vehicles from the ground up locally. This is an exciting opportunity for an experienced finance analyst to join the global company that is set to become the largest automotive employer in Australia beyond 2018.

The development of these vehicles demonstrates how local innovation and high-tech design continue to be expanded locally through Ford Australia's extensive product development operations.

This Campbellfield based finance team plays a critical role in supporting local designers and engineers in the development and delivery of innovations that make Ford's customers lives easier and better.

Job Description
Reporting to the team Finance Manager your role will require you to support the Product Development team as a Finance Analyst through the following responsibilities;
Make recommendations on financial impacts to guide the decision making process
Compile high level reports, proposals and ad-hoc analysis as required
Support cost analysis and reconciliation at part, vehicle and Market levels
Work in cross-functional teams to validate costs and identify improvement opportunities
Work with regional teams, supporting regional profitability analysis and global consolidation
Conduct product cost, profitability analysis and variance reporting

The Successful Applicant
This is an exceptional opportunity for a commercially minded and driven finance professional. The successful candidate will enjoy working in a team orientated environment, be flexible in their approach to work and possess the following traits;
Strong verbal and written communication skills.
Ability to work within a cross functional team (with Purchasing, Engineering, Marketing etc)
Ability to summarise detailed information and present key take-outs to senior management
Leadership skills - being a self starter, drive for results & closure
Process oriented and attention to detail.
Dealing with large quantities of data
Proficient in Microsoft Excel and experience in manipulating large data sets
Business Acumen (Strong understanding of business processes)

What's on Offer
The successful candidate will be working with a Global business that offers a highly competitive salary along with vehicle options and 12 RDO's a year.

Contact:
Jake Densley"	 - Melbourne VIC	Senior Finance Analyst - Ford Motor CompanyMichael Page168 reviews - Melbourne VICPermanent	Senior Finance Analyst - Ford Motor Company
1392	"This inner located organisation are seeking the services of a skilled Project Coordinator to join their program - this role is based a about 5km and a few train stops from the CBD, close to trams, train station and shops and cafes!

They have a large program of work running, and need a professional Project Coordinator to assist them in an array of tasks, and with AGILE experience.

This inner located organisation are seeking the services of a skilled Project Coordinator to join their program - this role is based a about 5km and a few train stops from the CBD, close to trams, train station and shops and cafes!

They have a large program of work running, and need a professional Project Coordinator to assist them in an array of tasks, and with AGILE experience.

Your day will be varied, and include the following tasks:
AGILE methods implementation

Update requirements

Quality assurance over deliverables from the vendor

Core support and back up for the Project Manager

Resource and financial forecasting

Run daily stand-ups

Hold team to account for task completion

Facilitate meetings with business stakeholders

Refine business requirements

As such, you will have the following core experience:
Solid and relevant work experience as a Project Analyst / Coordinator

Ability to work with diverse teams and levels of the organisation

Preferably, experience in database migrations

Experience in agile delivery methodologies

Experience working with JIRA

Experience with creating UML Diagrams

Data migration and data driven systems

Workflow & eForms

Strong interpersonal and communication skills

If you believe that you have what it takes to be successful in this role, please APPLY NOW!!! Or for more information, contact Jessie on 03 9604 4231. Note : only short listed candidates will be contacted.

Experis ANZ is parent to a portfolio of brands; Greythorn, Safesearch, Marks Sattin, GT-X and Global Attract . These brands make up our core specialisations for Technology & Digital, Accounting & Finance, Engineering and Workplace Health, Safety and Environment. When you apply for this opportunity you will be directed to the parent website www.experis.com.au to lodge your application. Experis is part of the ManpowerGroup , a global leader in offering end to end workforce solutions.

Kate Graham
Project Services
Principal Recruitment Consultant
Let's Connect
https://www.linkedin.com/in/kategraham/
+61 3 9604 4230"	 - Melbourne VIC	Senior Project Coordinator (Agile)Greythorn Specialist Technology Recruitment6 reviews - Melbourne VICTemporary, Contract	Senior Project Coordinator (Agile)
1393	"Full Time
Our Client is looking for a brilliant Solutions Specialist with a passion for Logistics and Supply Chain solutions to join their transformation.

An exceptional facilitator, you will have solid consulting and analysis capability, combined with demonstrated experience in shaping and scoping bid opportunities to identify critical success factors and bring supply chain solutions to life.

The right candidate will be a strategic thinker who operates at an enterprise level within large and complex organisations with deep knowledge of warehouse management and transport management solutions. You will have solid experience in taking an idea and defining and developing it until the business case is signed off.

Supporting the IT Solutions Lead, you will also be responsible for articulating customer requirements against cost benefits analysis and recommend solutions that are agreed and aligned with the business strategy.

Exceptional stakeholder management skills are crucial to your success in this role,

To be considered for this opportunity, you will bring the following:

5+ years’ experience working as a business analyst in a Transportation and Logistics environment
SME expertise in IT Solutions within the Customer & Supply Chain space
Experience within the Software Development Lifecycle (SDLC) and Project Lifecycle.
Experience in working in agile environments and multi-disciplinary teams
Experience in either tier 1 WMS or tier 1 TMS solutions
Experience in taking an idea and defining and developing it until the business case is signed off.
Experience working across all levels of the organisation and engaging a diverse range of stakeholders including customers and/or external vendors
Excellent facilitation skills and experience in running workshops
Experience presenting solutions to customers or senior business stakeholders
Demonstrated experience with techniques such as use case analysis, data/process flow diagramming, process mapping and detailed business and functional requirements documentation.
Ability to translate abstract information into high quality business requirements
Excellent written and verbal communication skills"	 - Melbourne VIC	Solutions SpecialistJenny Barbour - Melbourne VIC	Solutions Specialist
1394	"Inner City Location - 5kms from CBD
Market Rates - 6-month contract
Great team environment

This inner located organisation are seeking the services of a skilled Project Coordinator to join their program - this role is based a about 5km and a few train stops from the CBD, close to trams, train station and shops and cafes!

They have a large program of work running, and need a professional Project Coordinator to assist them in an array of tasks, and with AGILE experience.



Your day will be varied, and include the following tasks:

AGILE methods implementation
Update requirements
Quality assurance over deliverables from the vendor
Core support and back up for the Project Manager
Resource and financial forecasting
Run daily stand-ups
Hold team to account for task completion
Facilitate meetings with business stakeholders
Refine business requirements

As such, you will have the following core experience:

Solid and relevant work experience as a Project Analyst / Coordinator
Ability to work with diverse teams and levels of the organisation
Preferably, experience in database migrations
Experience in agile delivery methodologies
Experience working with JIRA
Experience with creating UML Diagrams
Data migration and data driven systems
Workflow & eForms
Strong interpersonal and communication skills
If you believe that you have what it takes to be successful in this role, please APPLY NOW!!! Or for more information, contact Jessie on 03 9604 4231. Note : only short listed candidates will be contacted.

Experis ANZ is parent to a portfolio of brands; Greythorn, Safesearch, Marks Sattin, GT-X and Global Attract. These brands make up our core specialisations for Technology & Digital, Accounting & Finance, Engineering and Workplace Health, Safety and Environment. When you apply for this opportunity you will be directed to the parent website www.experis.com.au to lodge your application. Experis is part of the ManpowerGroup, a global leader in offering end to end workforce solutions.






Kate Graham
Project Services
Principal Recruitment Consultant
Let's Connect
https://www.linkedin.com/in/kategraham/
+61 3 9604 4230"	 - Melbourne VIC	Senior Project Coordinator (Agile)Greythorn6 reviews - Melbourne VICTemporary, Contract	Senior Project Coordinator (Agile)
1395	"Job Description
Our client is ASX listed, one of the leading firms in insurance sector.
Reporting to the Projects and Business Process Improvement Manager, we will be looking for Junior Project Managers and Senior Business Analysts to take responsibility for all aspects of the project lifecycle, from planning, budgeting, requirements gathering and stakeholder engagement, through to the realisation of benefits as outlined in the business case. It is expected these roles will be focused on business projects and the technology implications of business growth and change. This role would suit individuals who have come from a similar-sized SME organisation where you have supported businesses in key change projects.

What will you do?
Work with the Senior Project Manager/Program Manager to develop and execute change and communication activities that engage both the project team and the business
Requirements gathering and helping to define project scope
Work collaboratively with the Project Team to develop ‘As Is’ and ‘To Be’ process design documents and other project documentation (including Word, Excel and PowerPoint presentations);
Support the Senior Project Manager / Program Manager in developing and maintaining regular project reporting;
Managing project cost and deliverables
Updating and managing Project Schedule in MS Project.
Entering project data and running reports for the wider team and stakeholders.
Establish and maintain an updated and consistent document repository including project plans, issue logs etc
You will have experience in project management/ Business Analyst roles in a fast-paced and innovative environment. You will be resilient, have the ability to adapt your approach depending on project requirements and bring structure and process to a dynamic and changing environment.


Qualifications:
Min. Bachelor's degree
At-least 7+ years' relevant experience; Strong problem solving skills, a high level of initiative
Significant Business analysis experience and exposure to project management PMP methodology
CBAP / PMP certification will be highly regarded
Experience working on critical chains, project documentation
Experience of working with ambiguity in a busy working environment;
Project Coordination skills and experience;
Excellent MS Project, Excel and PowerPoint skills"	 - Melbourne City Centre VIC	Junior PM / Senior BAAppetency Recruitment Services - Melbourne City Centre VIC	Junior PM / Senior BA
1396	"Join the Everyday Banking Tribe and be part of ANZ’s NWOW
An opportunity to work on some exciting projects that will have real customer impacts
This is a Business Analyst role like no other, you will focus on technology delivery and vender management
First, a bit about ANZ.
At ANZ, everything we do boils down to ‘why’ – our purpose – to shape a world where people and communities thrive. We're just as focused on seeing our people thrive as well as our customers.

We are responding faster to changing customer requirements, focusing on the things that matter the most, energising our people, eliminating waste and reducing bureaucracy.

ANZ NWOW Video

The mission of the Everyday Banking Tribe is to help our customers with surprisingly easy ways to move, manage and use their money.

This position will be based within the Loyalty squad, our mission is to recognise and reward all our customers for their loyalty. You will be working on the squad’s key priority to better reward our customers.

As a Journey Expert in the Loyalty squad you will be working with our technology partners, 3rd party vendors and other key stakeholders to meet and deliver project outcomes to fulfil the squads mission.

To be successful in this role you need to bring your strong Business Analyst and Vendor Management experience, ideally from the tech universe, to hit the ground running and assist the squad in landing some key projects.

This is a 12 month fixed term contract

Who are you?
A team player – You know we only win if we all win. You recognise and value the different perspectives and skills your colleagues bring. It is not about being a hero but jumping in and contributing to the successful delivery of the team’s mission
The customer’s biggest fan – You demonstrate a thirst for better understanding the customer and define the problem and develop solutions through their eyes
Comfortable being uncomfortable – You are comfortable with uncertainty and have the ability to effectively manage yourself through ambiguity and change
Continuous improvement junkie – You constructively challenge the status quo, look for better ways to do things and passionately advocate continuous improvement
Committed to your own and other’s growth – You strive to stretch and grow yourself and others by identifying your own development areas, seeking feedback and providing feedback to others to help them learn and grow everyday
A problem solver – You are energised by tackling complex problems and use critical thinking, your network, skills, knowledge, and available data to drive better outcomes for our customers and the bank
Risk savvy – You build sustainable solutions that protect customers, stakeholders and the community
What you bring?
First and foremost we are looking for passionate people who are creative, innovative and who want to live and breathe our new ways of working. From here you will bring;
An intense passion and curiosity for customers, their needs and wants, putting them at the centre of everything you do.
Demonstrable BA experience in areas such as; Business Implementation, Change Management, Business Analysis, Project Planning, and Stakeholder/Vendor Management.
A desire to optimise customer journeys and experiences.
Ability to explore customer needs in a data-driven way, develop and implement innovative solutions, test the outcomes, and iterate.
Interest in and an affinity for Technology.

Further general information on our opportunities please go to https://www.anz.com.au/careers/

“At ANZ we aim to create an inclusive environment where employee differences such as gender, age, culture, disability, sexual orientation, family and caring responsibilities and religion are valued.

We work flexibly at ANZ. Talk to us and let us know how this role can be flexible for you.”"	 - Melbourne VIC	Business Analyst (Journey Expert)ANZ902 reviews - Melbourne VIC	Business Analyst (Journey Expert)
1397	"Join the Everyday Banking Tribe and be part of ANZ’s NWOW
An opportunity to work on some exciting projects that will have real customer impacts
This is a Business Analyst role like no other, you will focus on technology delivery and vender management
First, a bit about ANZ.
At ANZ, everything we do boils down to ‘why’ – our purpose – to shape a world where people and communities thrive. We're just as focused on seeing our people thrive as well as our customers.

We are responding faster to changing customer requirements, focusing on the things that matter the most, energising our people, eliminating waste and reducing bureaucracy.

ANZ NWOW Video

The mission of the Everyday Banking Tribe is to help our customers with surprisingly easy ways to move, manage and use their money.

This position will be based within the Loyalty squad, our mission is to recognise and reward all our customers for their loyalty. You will be working on the squad’s key priority to better reward our customers.

As a Journey Expert in the Loyalty squad you will be working with our technology partners, 3rd party vendors and other key stakeholders to meet and deliver project outcomes to fulfil the squads mission.

To be successful in this role you need to bring your strong Business Analyst and Vendor Management experience, ideally from the tech universe, to hit the ground running and assist the squad in landing some key projects.

This is a 12 month fixed term contract

Who are you?
A team player – You know we only win if we all win. You recognise and value the different perspectives and skills your colleagues bring. It is not about being a hero but jumping in and contributing to the successful delivery of the team’s mission
The customer’s biggest fan – You demonstrate a thirst for better understanding the customer and define the problem and develop solutions through their eyes
Comfortable being uncomfortable – You are comfortable with uncertainty and have the ability to effectively manage yourself through ambiguity and change
Continuous improvement junkie – You constructively challenge the status quo, look for better ways to do things and passionately advocate continuous improvement
Committed to your own and other’s growth – You strive to stretch and grow yourself and others by identifying your own development areas, seeking feedback and providing feedback to others to help them learn and grow everyday
A problem solver – You are energised by tackling complex problems and use critical thinking, your network, skills, knowledge, and available data to drive better outcomes for our customers and the bank
Risk savvy – You build sustainable solutions that protect customers, stakeholders and the community
What you bring?
First and foremost we are looking for passionate people who are creative, innovative and who want to live and breathe our new ways of working. From here you will bring;
An intense passion and curiosity for customers, their needs and wants, putting them at the centre of everything you do.
Demonstrable BA experience in areas such as; Business Implementation, Change Management, Business Analysis, Project Planning, and Stakeholder/Vendor Management.
A desire to optimise customer journeys and experiences.
Ability to explore customer needs in a data-driven way, develop and implement innovative solutions, test the outcomes, and iterate.
Interest in and an affinity for Technology.

Further general information on our opportunities please go to https://www.anz.com.au/careers/

“At ANZ we aim to create an inclusive environment where employee differences such as gender, age, culture, disability, sexual orientation, family and caring responsibilities and religion are valued.

We work flexibly at ANZ. Talk to us and let us know how this role can be flexible for you.”"	 - Melbourne VIC	Business Analyst (Journey Expert)ANZ Banking Group902 reviews - Melbourne VIC	Business Analyst (Journey Expert)
1398	"First a bit about ANZ:

At ANZ, everything we do boils down to ‘why’ – our purpose – to shape a world where people and communities thrive. We're just as focused on seeing our people thrive as well as our customers. We'll give you every opportunity to develop your career. We are responding faster to changing customer requirements, focusing on the things that matter the most, energising our people, eliminating waste and reducing bureaucracy.

ANZ has started to move to a new way of working, leveraging agile practices. To understand more about this new way of working and if this role is right for you, we strongly encourage you to take a look at The ANZ Way vimeo channel where you’ll find ‘The ANZ Way’ animation and the ‘New Ways of Working’ animation.

We’ve also got some great information about what it’s like to work in ‘Data@ANZ’ on our new LinkedIn Life page.

And Now the Role:

Our Data Analysts deeply understand the power of data to generate quality customer insight, manage information, identify trends and make decisions.

As a Chapter Lead, you are also responsible for building world class capability in your chapter. You’ll be a promoter and ambassador of the new culture and ways of working. You will bring domain knowledge or deep expertise on a specific topic and develop this expertise and T-shaped capability in your chapter members. Along with Product Owners and Coaches, Chapter Leads care for and nurture the growth of their chapter members to ensure they are inspired by a sense of purpose and are continually building their mastery and autonomy. Chapter Leads are not full-time managers, they work as a squad member for ~60% of their time and manage people (across squads) for ~40% of their time.

This Data Analyst, Chapter Lead role sits within our Simplification Centre of Expertise (CoE), where the mission is to “radically simplify our products, processes and systems to provide experiences that delight, while reducing cost and complexity”.

What will be in your toolkit?
Strong communication and presentation skills
Hands-on knowledge and experience with tools and techniques for analysis, data manipulation and presentation (e.g. SAS, SQL, Tableau)
Analytical and inquisitive mind-set to continuously improve the level of insight surfaced
Strong ability to translate data insights into practical business recommendations
Strong data visualisation skills
Ability to effectively communicate to all stakeholders (technical and non-technical)
Good understanding of the dynamics of pricing and pricing structures across different products and product types
Chapter Lead skills and experience:
Deep expertise in your Chapter area combined with broad capability and a proven ability to innovate and adapt to the latest developments
Exceptional interpersonal skills, including the ability to inspire, mentor, coach and develop others
Experience leading high performing diverse teams, including leadership through change
Demonstrated the ability to coach and mentor team members
Ability to quickly grasp new content and the ability to translate this to your Chapter
Ability to ask for and give feedback
What might a day in the life look like?
Implement a fact-based culture throughout the bank; Fact base will contain Customer, Operational, Commercial, Market place, Regulatory inputs aligned to business objectives
Continuous generation, monitoring, presenting and conducting of 'fact-based' analysis of relevant customer and product insights to use at any time for the development and improvement of the business lending portfolio and its metrics
Continuous measurement and analysis of various customer journeys
Perform data analysis within different Tribes in order to support individual missions of Squads
Generate, monitor, present and analyse relevant customer insights, costs, benefits, and risks for customers, clients and cohort products; this could include business casing, what if scenarios and opportunity sizing & assessments as well as portfolio optimisation opportunities
Develop tools and methods to fully profile products, product categories, customers and customer segments to identify opportunities and areas of relative underperformance
Source data from a variety of sources to combine, synthesise and analyse to generate insights
Support key data platform and/or data scheduling jobs to support insights delivery to key audiences (e.g. frontline, other tribes)
Lead, Optimise, Design and execute business interventions (customers and operational) to uplift customer engagement and business performance
Create and Promote the new culture and support personal development
Develop Chapter Expertise
Share knowledge and align development across your chapter members
Things that I am (or Strive to be!)
A team player
The customer’s biggest fan
A collaboration champion
Comfortable being uncomfortable
Continuous improvement junkie
Committed to my own and other’s growth
A problem solver
Commercially and Tech curious
Risk savvy
Pro-active
A bit more about our people in the Data Analysis Chapter:
Future focused and actively understands industry trends, ensuring capability development is aligned
Modifies & makes decisions based on market knowledge/awareness and influences strategic direction accordingly
Strong awareness of banking and finance industry trends and threats (technology, products, regulatory environment, competitors, innovations)
Deep understanding of Banking and the products, markets, industries, channels and customer segments dimensions including scenarios modelling and optimisation opportunities
Build advanced data models to solve complex problems and generate sophisticated insights, influence decision making to drive key decision making
Develop strong ability to translate data insights into practical business recommendations, including the ability to tell stories and present data in digestible, logical and compelling ways
Possess strong communication and presentation skills to translate analysis into insights and present findings
Fosters a culture that encourages the use of creative and innovative problem solving techniques. Creates a safe environment for people to try something new. Encourages outward focus toward different ways of doing things
At ANZ we aim to create an inclusive environment where employee differences such as gender, age, culture, disability, sexual orientation, family and caring responsibilities and religion are valued.

We work flexibly at ANZ. Talk to us and let us know how this role can be flexible for you."	 - Melbourne VIC	Data Analyst, Chapter Lead (Simplification CoE)ANZ Banking Group902 reviews - Melbourne VIC	Data Analyst, Chapter Lead (Simplification CoE)
1399	"We're an iconic Australian organisation, with a proud past and an even more exciting future, as we transform to become a leading innovator in tech and telco of the future - to help our customers, employees and the communities we work in to thrive in a connected world.

The opportunity with us

In our Consumer & Small Business team, we meet the needs of all consumers and small businesses and grow value by delivering digitally-led propositions and outstanding customer journeys, leveraging our insight into customer needs and our superior sales and service capabilities

Customer Advocacy is a key business priority for Telstra and this role is critical to re-building customer confidence and trust in Telstra for all Business Compensation Claims.

Position Overview

As a Financial Analyst, you will undertake a widely varied role which includes (but not limited to):

Investigation of individual claims of > $5K and provide factual reports within an appropriate time frame
Demonstrate a sound knowledge of complex Telstra products and Telstra’s systems used to support those products
Conduct analysis of financial data (Billing; Network; Usage and Financial etc.) and present the findings in a clear concise and structured manner
Train and develop other Claims Managers in the skills required to prepare high level claim assessments
Provide subject matter expertise and advice to peers and key stakeholders to help facilitate dispute resolution; avoid litigation and uphold Telstra’s reputation
Deliver feedback to relevant parties on any learning, identified system or process failures and/or potential risks discovered during the course of investigations
Utilise sound process and product knowledge to provide timely and accurate advice to Business Compensation Case Managers
Here’s what we are looking for in an ideal candidate:

To succeed within this role you will require at least a Bachelor’s Degree in Finance, Commerce, Economics or related discipline with membership to CA or CPA highly regarded.

Demonstrated knowledge of Small Business
You know your way around financial statements/documents
Ability to use clear written, verbal and visual communication
Customer centric with excellent relationship management skills, including the ability to communicate with a range of stakeholders
It's no secret we expect a lot from you. In return, we offer ongoing training and support to help you develop and grow your own career, while helping us to achieve our strategic goals. Also, being part of our Telstra team, you'll enjoy access to some great rewards and benefits!

Interested? Apply Now!
If you can help us add the ‘wow’ factor to every Telstra customer’s experience, enjoy collaborating with different people and can handle challenge in any form, we'd love to hear from you.

We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit tel.st/allrolesflex"	 - Melbourne City Centre VIC	Financial AnalystTelstra877 reviews - Melbourne City Centre VICFull-time, Permanent	Financial Analyst
1401	"Multiple permanent opportunities
700 Bourke street location
Be part of the cloud journey and drive fast paced delivery and support of our platform

Calling all Quality Engineers!
At NAB, we believe success comes from our people. We're committed to supporting your talent and skills through your career, as you help us build a culture that creates change for our customers and for the community.
If you're always thinking about what's possible, we want to hear from you.
We currently have a number of permanent positions for Quality Engineers to join the team. You will play a key role in developing and executing end to end automated quality enablement to ensure quality and reliability of product delivery to NAB’s Customers.

In this role you will also be responsible for:
Identify, develop and execute automated or performance testing strategies
Drive an Automation led approach for Unit, System and SIT across NAB, and contribute to platform integration and performance tests
Identify and proactively drive blockers to resolution
Apply knowledge of CD-CI frameworks to validate and confirm traceability to requirements
Look for the opportunity to apply Service Virtualisation to increase upstream quality
Identify environment and data requirements
Work with other team members to refine the product backlog, estimate features, epics and stories based on acceptance criteria and definition of done
Proactively manage risk; meet all policy and compliance requirements; perform controls; adhere to Process and Procedures pertinent to role

To be successful in this role you must have the below skills and experience:

Disciplined coding practices to enable agility and delivery of high quality code
Possess an agile mindset in delivery
Building strong relationships with cross functional teams
Analytical and problem solving skills
Experience in applying disciplined coding practices to enable agility and delivery of high quality code
Experience with CI/CD, TDD, BDD
2+ years experience in the following: Jira, Confluence, Selenium, Perfecto, SOAP UI, CA Lisa, SQL, Jmeter, Rest, Protractor, GitHub

If you think there might be a role with your name on it, send us your application. If you think you’ve got what it takes to thrive in a high-pressure, fast paced environment and want to drive your career forward, then we’d love to hear from you.
To be eligible to apply, you must be an Australian / New Zealand citizen or hold permanent residency status in Australia and be a Nab payrolled employee.
We embrace diversity of thought, style and working arrangements to ensure our workforce is representative of the community that we serve.

At NAB we support workplace flexibility. Have a chat to us about how this can work for you."	 - Docklands VIC	Senior Analyst, EngineerNational Australia Bank321 reviews - Docklands VIC	Senior Analyst, Engineer
1402	"Our client is a leading corporate. They pride themselves on empowering their workforce with technology. Due a large Cyber Security Uplift project we require a Security Architect to join the team.
The responsibilities of the role include but are not limited to:
Develop and document the security architecture and detailed design for a project or program stream, ensuring alignment to business goals, architectural standards and security policies. Ensure appropriate security controls are applied to mitigate risks to business's information and assets to a level that aligns with the organisation's risk appetite.
Ensure Security Strategic goals are being met.
Provide technical leadership, guidance and direction to other members of the Cyber Security Group, including Security Designers within the Architecture team, as well as Technical Analysts, technical leads and developers.
Skills Required:
Industry security certification will be preferred such as CISSP, CCSP, CRISC, AWS Security Specialisation.
Proven experience with architecting solutions across:
Firewalls, IDS/IPS, Anti-Malware, Data Loss Detection and Prevention, Endpoint Detect and Respond Technologies, SIEM, Routers and Switches.
If you're interested in this role, click 'apply now' or for more information and a confidential discussion on this role or any others within IT Security contact Ash Bhatia on 8080 7217."	 - Melbourne City Centre VIC	Security ArchitectPeoplebank - Melbourne City Centre VICContract	Security Architect
1403	"Reliability, Availability, Maintainability & Safety

Our client are a provider of total railway solutions, and have an enviable reputation of delivering complex, major projects in Australia.

They have a enviable reputation in Melbourne and are looking for an experienced RAMS Engineer to join them on a number of newly secured rail projects.

The Position:

You will provide RAMS support to all members of the Engineering & Operations Engineering teams, ensuring that RAM plans are implemented consistently across all programmes.

Specifically, you will be responsible for the following deliverables:
Reviewing and validating RAM plan submissions to ensure compliance to EN50126
Establishing RAM management plans and supporting the development of the companies Maintenance Strategy
Advising upon and assisting in the development of a steady state RAMS capability for the business
Taking part and where necessary, facilitating RCM development workshops
Collating and reviewing FMECA data across all projects, developing and maintaining a fleet reliability database using appropriate tools within Isograph reliability workbench
Creating Fault Tree Analysis, Event Tree Analysis and reliability block diagrams to aid development of maintenance plans
Producing periodic reports on reliability growth of the fleets and the status of the maintenance plan
Developing and implementing maintenance processes and procedures relating to Operations Engineering
Working closely with Reliability Analysts and Reliability Technicians to model impact of fleet defects within the shortest possible timescale
Requirements

To be successful in this role, you will need to demonstrate the following traits and attributes:
Strong understanding of EN50126 and associated RAMS methodology
Practical knowledge of Reliability theory and modelling processes
Experienced user of Isograph reliability workbench modules
Outstanding Safety Awareness gained in a safety critical operational environment
Robust knowledge and experience of engineering standards and regulations
Experience of leading and developing reliability improvement programmes and modifications without impacting availability
Advanced IT skills – typically Word, Excel (Macros), Access (Database development)
Excellent report writing and communication capabilities
Tertiary qualified in engineering or relevant discipline
To discuss, please contact: George.Hvid@cgcrecruitment.com / 0427 933 873"	 - Melbourne VIC	RAMS EngineeerCGC Recruitment4 reviews - Melbourne VIC$140,000 - $160,000 a year	RAMS Engineeer
1404	"Role overview
Social Specialist The Social Specialist reports directly to the Social
Manager. Their role is chiefly one of delivering work in
partnership with the Social Manager and Social
Reports to Director.
Social Manager
The Social Specialist is responsible for the
implementation of paid social campaigns and
Location strategies as directed by the Social Manager.
NSW/VIC/QLD/WA
The Social Specialist is further tasked with managing
the reporting and is also responsible for finalising the
Works with presentation of data in a manner that guides account
optimisation and growth.
Columbus: Strategy leads, Performance team,
Experience team and Data team The ideal candidate is highly analytical with excellent
attention to detail. This person demonstrates a high
Dentsu Aegis: Account service teams, Client Leads, level of knowledge across social media platforms and
the various formats of communication available within
Finance
the wider social media landscape.

Roles & responsibilities
Social Media Services
 Work to seamlessly execute results-driven social media activity by working directly with Social Manager and
Social Director.
 Support Social Manager and Social Director, with a view to surpassing our client’s expectations.
 Specialists should actively contribute on calls/ meetings that are relevant to the work they have produced or
if requested by a senior team member.
 Share performance learning’s with the wider performance team and discuss potential impact on client
programs.
 Manage workload to ensure all delegated tasks are completed in a timely and efficient manner.
 Contribute to the formulation of social media strategies and uncover new opportunities for clients.
 Support Social Media Manager to ensure monthly, fortnightly or weekly reports are delivered to the client on
time and with meaningful insights and recommendations.
 Attend quarterly client account reviews, and support Social Manager with the preparation and delivery of
these presentations.
Relationships
 Quickly build strong relationships with clients, built on expertise, trust and confidence.
 Contribute at all times to the preparation and content covered in client meetings, ensuring the need for the
meeting is clearly identified, agendas developed as required. Work with your Social Manager to develop
transparent client expectations in terms of response times.
 Develop strong relationships with social media providers and technology partners to stay ahead of the curve
with the latest technology and product developments in our market and globally.
 Lead by example across all aspects of social expertise as a liaison within Columbus for all things social
media.
 Act to support and contribute to a positive and motivating work environment, assisting in the development of
social specialism across the agency.
 Identify areas for social analyst development and work with Social Manager and Social Director to help staff
achieve their development goals within social media.
Commercial Success
 Delivering stand out solutions in Bought, Owned and Earned aspects of social media client solutions.
 Responsible for supporting Social Manager and Social Director in ensuring that invoicing and other financial
processes are followed accurately and punctually
 Work with other agencies across DAN to collaborate and uncover new social media opportunities for key
clients
 Provide clear & reliable financial forecasting to Social Director

www.co lumbusagency.com

The ideal candidate’s experience and skillset
 Strong working knowledge of all paid social platforms (Facebook, Twitter, LinkedIn and Snapchat)
 1+ years’ experience in media planning, buying and strategy
 1+ years’ experience in Social Media marketing
 Understanding of agency and holding group economics
 Comfortable with social media listening and content scheduling tools
 Considerable knowledge of the Australian media landscape, Social Ad systems, tools and products.

The ideal candidate’s personality
 Presents & communicates highly effectively, both verbally and in writing.
 Confident, highly-motivated and exceptionally well organised.
 Enthusiastic to get involved with projects even if they fall outside existing remit.
 Independent, self-driven and owns responsibility for deliverables
 Has sharp strategic, analytical and creative problem-solving skills.



www.co lumbusagency.com"	 - Melbourne VIC	Social Media SpecialistColumbus Agency - Melbourne VIC	Social Media Specialist
1405	"Our client is looking for a UI Developer to join them for a 6 month fixed term contract, with the possibility of an extension.
Working closely with business analysts and technical architects, the successful applicant will be primarily responsible for the delivery of user interfaces.

The ideal candidate will perform the following duties:-
Develop a user interface for a variety of internal and external stakeholders
Document software components to enable the handover and maintenance of software
Perform unit testing of solutions to verify the delivery of specified functionality
Identify and escalate potential roadblocks and problems to the Project team and Program Manager
Report on delivery progress and status to the Program Director, on a weekly basis and as required by senior stakeholders.
Document software components to enable the handover and maintenance of software. Software components may include extensions, layouts or templates to be implemented within Content Management Systems or Learning Management Systems.
Perform unit testing of solutions to verify the delivery of specified functionality.
Identify and escalate potential roadblocks and problems to the Project team and Program Manager.
Report on delivery progress and status to the Program Director, on a weekly basis and as required by senior stakeholders.
Team Player – participates constructively and collaboratively in development planning discussions and activities.
Essential Knowledge and experience
Excellent written and verbal communication
Experience with modern Front End frameworks (e.g. React, Vue or Angular )
Strong design and UX skills
Experience with User Interface Design Software, such as Balsamiq, SketchApp or Photoshop
Experience with Material UI and associated Component tools (currently Quasar)
Prepared to innovate UX interactions
Comfortable working with remote data sources and protocols - Fetch API and GraphQL
Excellent Analytical, problem-solving and troubleshooting skills
Minimum of three years’ experience in software development
Experience with delivery of design and supporting documentation
If like your next challenge, please submit your resume by clicking the 'Apply Now' button."	 - Melbourne City Centre VIC	UI DeveloperClicks IT Recruitment3 reviews - Melbourne City Centre VICContract	UI Developer
